36:*******************************************,
Transient Analysis,
Mon Nov 14 20:40:53 2022,
Input file: \\tsclient\C\Users\espen\Repositories\TFE4152\TFE4152-Memory-Array\AIM-Spice\bitcell_nor.cir,
time [sec],v(vdd) [V],i(vdd1) [A],
1.03133e-08,0.45,-1.25756e-07,
1.03143e-08,0.45,4.42668e-08,
1.03153e-08,0.45,-1.29141e-07,
1.03163e-08,0.45,4.46478e-08,
1.03173e-08,0.45,-1.25134e-07,
1.03183e-08,0.45,4.83572e-08,
1.03193e-08,0.45,-1.17347e-07,
1.03203e-08,0.45,5.56199e-08,
1.03213e-08,0.45,-1.26461e-07,
1.03223e-08,0.45,4.6793e-08,
1.03233e-08,0.45,-1.34234e-07,
1.03243e-08,0.45,5.25716e-08,
1.03253e-08,0.45,-1.30122e-07,
1.03263e-08,0.45,5.81581e-08,
1.03273e-08,0.45,-1.26545e-07,
1.03283e-08,0.45,5.11641e-08,
1.03293e-08,0.45,-1.31656e-07,
1.03303e-08,0.45,4.63422e-08,
1.03313e-08,0.45,-1.261e-07,
1.03323e-08,0.45,5.45882e-08,
1.03333e-08,0.45,-1.19066e-07,
1.03343e-08,0.45,5.21618e-08,
1.03353e-08,0.45,-1.29223e-07,
1.03363e-08,0.45,4.53183e-08,
1.03373e-08,0.45,-1.38184e-07,
1.03383e-08,0.45,6.45929e-08,
1.03393e-08,0.45,-1.31678e-07,
1.03403e-08,0.45,6.52824e-08,
1.03413e-08,0.45,-1.26499e-07,
1.03423e-08,0.45,5.7463e-08,
1.03433e-08,0.45,-1.34952e-07,
1.03443e-08,0.45,5.97117e-08,
1.03453e-08,0.45,-1.33913e-07,
1.03463e-08,0.45,6.10656e-08,
1.03473e-08,0.45,-1.29033e-07,
1.03483e-08,0.45,5.69726e-08,
1.03493e-08,0.45,-1.30701e-07,
1.03503e-08,0.45,5.52278e-08,
1.03513e-08,0.45,-1.29885e-07,
1.03523e-08,0.45,5.4561e-08,
1.03533e-08,0.45,-1.27845e-07,
1.03543e-08,0.45,5.95108e-08,
1.03553e-08,0.45,-1.2875e-07,
1.03563e-08,0.45,6.00907e-08,
1.03573e-08,0.45,-1.30164e-07,
1.03583e-08,0.45,5.82919e-08,
1.03593e-08,0.45,-1.26706e-07,
1.03603e-08,0.45,5.43834e-08,
