32:*******************************************,
Transient Analysis,
Mon Nov 14 20:29:46 2022,
Input file: \\tsclient\C\Users\espen\Repositories\TFE4152\TFE4152-Memory-Array\AIM-Spice\bitcell_nor.cir,
time [sec],v(vdd) [V],i(vdd1) [A],
1.00623e-08,0.45,-1.12562e-07,
1.00633e-08,0.45,9.76059e-08,
1.00643e-08,0.45,-1.13189e-07,
1.00653e-08,0.45,9.75062e-08,
1.00663e-08,0.45,-1.12073e-07,
1.00673e-08,0.45,9.82164e-08,
1.00683e-08,0.45,-1.1336e-07,
1.00693e-08,0.45,9.70838e-08,
1.00703e-08,0.45,-1.13134e-07,
1.00713e-08,0.45,9.80663e-08,
1.00723e-08,0.45,-1.12693e-07,
1.00733e-08,0.45,9.67979e-08,
1.00743e-08,0.45,-1.12545e-07,
1.00753e-08,0.45,9.80523e-08,
1.00763e-08,0.45,-1.12576e-07,
1.00773e-08,0.45,9.69176e-08,
1.00783e-08,0.45,-1.12847e-07,
1.00793e-08,0.45,9.7763e-08,
1.00803e-08,0.45,-1.1283e-07,
1.00813e-08,0.45,9.73408e-08,
1.00823e-08,0.45,-1.11972e-07,
1.00833e-08,0.45,9.79453e-08,
1.00843e-08,0.45,-1.12761e-07,
1.00853e-08,0.45,9.64133e-08,
1.00863e-08,0.45,-1.12817e-07,
1.00873e-08,0.45,9.7619e-08,
1.00883e-08,0.45,-1.12634e-07,
1.00893e-08,0.45,9.67793e-08,
1.00903e-08,0.45,-1.12437e-07,
1.00913e-08,0.45,9.74924e-08,
1.00923e-08,0.45,-1.12925e-07,
1.00933e-08,0.45,9.68455e-08,
1.00943e-08,0.45,-1.1166e-07,
1.00953e-08,0.45,9.74484e-08,
1.00963e-08,0.45,-1.12533e-07,
1.00973e-08,0.45,9.67216e-08,
1.00983e-08,0.45,-1.12287e-07,
1.00993e-08,0.45,9.70655e-08,
1.01003e-08,0.45,-1.12905e-07,
1.01013e-08,0.45,9.57998e-08,
1.01023e-08,0.45,-1.13006e-07,
1.01033e-08,0.45,9.53707e-08,
1.01043e-08,0.45,-1.13446e-07,
1.01053e-08,0.45,9.69827e-08,
1.01063e-08,0.45,-1.12628e-07,
1.01073e-08,0.45,9.77532e-08,
1.01083e-08,0.45,-1.13141e-07,
1.01093e-08,0.45,9.75573e-08,
1.01103e-08,0.45,-1.12441e-07,
1.01113e-08,0.45,9.71238e-08,
1.01123e-08,0.45,-1.13014e-07,
1.01133e-08,0.45,9.60753e-08,
1.01143e-08,0.45,-1.12515e-07,
1.01153e-08,0.45,9.68733e-08,
1.01163e-08,0.45,-1.12566e-07,
1.01173e-08,0.45,9.66656e-08,
1.01183e-08,0.45,-1.1207e-07,
1.01193e-08,0.45,9.59364e-08,
1.01203e-08,0.45,-1.12823e-07,
1.01213e-08,0.45,9.52119e-08,
1.01223e-08,0.45,-1.1223e-07,
1.01233e-08,0.45,9.61594e-08,
1.01243e-08,0.45,-1.12804e-07,
1.01253e-08,0.45,9.53802e-08,
1.01263e-08,0.45,-1.12283e-07,
1.01273e-08,0.45,9.61256e-08,
1.01283e-08,0.45,-1.12075e-07,
1.01293e-08,0.45,9.61525e-08,
1.01303e-08,0.45,-1.12578e-07,
1.01313e-08,0.45,9.60255e-08,
1.01323e-08,0.45,-1.12568e-07,
1.01333e-08,0.45,9.58582e-08,
1.01343e-08,0.45,-1.12118e-07,
1.01353e-08,0.45,9.65534e-08,
1.01363e-08,0.45,-1.11875e-07,
1.01373e-08,0.45,9.55992e-08,
1.01383e-08,0.45,-1.11871e-07,
1.01393e-08,0.45,9.7065e-08,
1.01403e-08,0.45,-1.11861e-07,
1.01413e-08,0.45,9.66095e-08,
1.01423e-08,0.45,-1.1205e-07,
1.01433e-08,0.45,9.60888e-08,
1.01443e-08,0.45,-1.11884e-07,
1.01453e-08,0.45,9.69331e-08,
1.01463e-08,0.45,-1.12121e-07,
1.01473e-08,0.45,9.59916e-08,
1.01483e-08,0.45,-1.12402e-07,
1.01493e-08,0.45,9.63551e-08,
1.01503e-08,0.45,-1.12484e-07,
1.01513e-08,0.45,9.62578e-08,
1.01523e-08,0.45,-1.11736e-07,
1.01533e-08,0.45,9.7226e-08,
1.01543e-08,0.45,-1.11409e-07,
1.01553e-08,0.45,9.69777e-08,
1.01563e-08,0.45,-1.11526e-07,
1.01573e-08,0.45,9.71576e-08,
1.01583e-08,0.45,-1.11243e-07,
1.01593e-08,0.45,9.70448e-08,
1.01603e-08,0.45,-1.12e-07,
1.01613e-08,0.45,9.68739e-08,
1.01623e-08,0.45,-1.11408e-07,
1.01633e-08,0.45,9.68844e-08,
1.01643e-08,0.45,-1.11221e-07,
1.01653e-08,0.45,9.61073e-08,
1.01663e-08,0.45,-1.10295e-07,
1.01673e-08,0.45,9.706e-08,
1.01683e-08,0.45,-1.10354e-07,
1.01693e-08,0.45,9.63921e-08,
1.01703e-08,0.45,-1.09874e-07,
1.01713e-08,0.45,9.51106e-08,
1.01723e-08,0.45,-1.11185e-07,
1.01733e-08,0.45,9.63195e-08,
1.01743e-08,0.45,-1.10339e-07,
1.01753e-08,0.45,9.5117e-08,
1.01763e-08,0.45,-1.11113e-07,
1.01773e-08,0.45,9.64733e-08,
1.01783e-08,0.45,-1.10487e-07,
1.01793e-08,0.45,9.63253e-08,
1.01803e-08,0.45,-1.11267e-07,
1.01813e-08,0.45,9.60863e-08,
1.01823e-08,0.45,-1.11805e-07,
1.01833e-08,0.45,9.73733e-08,
1.01843e-08,0.45,-1.12872e-07,
1.01853e-08,0.45,9.79133e-08,
1.01863e-08,0.45,-1.1248e-07,
1.01873e-08,0.45,9.8233e-08,
1.01883e-08,0.45,-1.12097e-07,
1.01893e-08,0.45,9.8192e-08,
1.01903e-08,0.45,-1.12839e-07,
1.01913e-08,0.45,9.80812e-08,
1.01923e-08,0.45,-1.13217e-07,
1.01933e-08,0.45,9.7624e-08,
1.01943e-08,0.45,-1.14384e-07,
1.01953e-08,0.45,9.67896e-08,
1.01963e-08,0.45,-1.13162e-07,
1.01973e-08,0.45,9.82032e-08,
1.01983e-08,0.45,-1.13982e-07,
1.01993e-08,0.45,9.73411e-08,
1.02003e-08,0.45,-1.12667e-07,
1.02013e-08,0.45,9.73331e-08,
1.02023e-08,0.45,-1.13947e-07,
1.02033e-08,0.45,9.72402e-08,
1.02043e-08,0.45,-1.12698e-07,
1.02053e-08,0.45,9.72835e-08,
1.02063e-08,0.45,-1.14335e-07,
1.02073e-08,0.45,9.70585e-08,
1.02083e-08,0.45,-1.12951e-07,
1.02093e-08,0.45,9.80773e-08,
1.02103e-08,0.45,-1.1386e-07,
1.02113e-08,0.45,9.71818e-08,
1.02123e-08,0.45,-1.13398e-07,
1.02133e-08,0.45,9.78556e-08,
1.02143e-08,0.45,-1.14058e-07,
1.02153e-08,0.45,9.71437e-08,
1.02163e-08,0.45,-1.13366e-07,
1.02173e-08,0.45,9.7981e-08,
1.02183e-08,0.45,-1.14274e-07,
1.02193e-08,0.45,9.71186e-08,
1.02203e-08,0.45,-1.13442e-07,
1.02213e-08,0.45,9.79435e-08,
1.02223e-08,0.45,-1.1389e-07,
1.02233e-08,0.45,9.71907e-08,
1.02243e-08,0.45,-1.13464e-07,
1.02253e-08,0.45,9.76254e-08,
1.02263e-08,0.45,-1.14109e-07,
1.02273e-08,0.45,9.70051e-08,
1.02283e-08,0.45,-1.13554e-07,
1.02293e-08,0.45,9.79979e-08,
1.02303e-08,0.45,-1.13492e-07,
1.02313e-08,0.45,9.70972e-08,
1.02323e-08,0.45,-1.1351e-07,
1.02333e-08,0.45,9.75151e-08,
1.02343e-08,0.45,-1.13744e-07,
1.02353e-08,0.45,9.71886e-08,
1.02363e-08,0.45,-1.1383e-07,
1.02373e-08,0.45,9.76875e-08,
1.02383e-08,0.45,-1.14249e-07,
1.02393e-08,0.45,9.79239e-08,
1.02403e-08,0.45,-1.13757e-07,
1.02413e-08,0.45,9.78485e-08,
1.02423e-08,0.45,-1.14298e-07,
1.02433e-08,0.45,9.78779e-08,
1.02443e-08,0.45,-1.13717e-07,
1.02453e-08,0.45,9.79743e-08,
1.02463e-08,0.45,-1.13769e-07,
1.02473e-08,0.45,9.83347e-08,
1.02483e-08,0.45,-1.13347e-07,
1.02493e-08,0.45,9.82601e-08,
1.02503e-08,0.45,-1.1348e-07,
1.02513e-08,0.45,9.83099e-08,
1.02523e-08,0.45,-1.14439e-07,
1.02533e-08,0.45,9.73405e-08,
1.02543e-08,0.45,-1.14286e-07,
1.02553e-08,0.45,9.83383e-08,
1.02563e-08,0.45,-1.13889e-07,
1.02573e-08,0.45,9.82168e-08,
1.02583e-08,0.45,-1.13638e-07,
1.02593e-08,0.45,9.84881e-08,
1.02603e-08,0.45,-1.14442e-07,
1.02613e-08,0.45,9.81646e-08,
1.02623e-08,0.45,-1.14095e-07,
1.02633e-08,0.45,9.84378e-08,
1.02643e-08,0.45,-1.14108e-07,
1.02653e-08,0.45,9.83071e-08,
1.02663e-08,0.45,-1.13888e-07,
1.02673e-08,0.45,9.84582e-08,
1.02683e-08,0.45,-1.13359e-07,
1.02693e-08,0.45,9.79577e-08,
1.02703e-08,0.45,-1.13623e-07,
1.02713e-08,0.45,9.82935e-08,
1.02723e-08,0.45,-1.13516e-07,
1.02733e-08,0.45,9.81218e-08,
1.02743e-08,0.45,-1.13546e-07,
1.02753e-08,0.45,9.79108e-08,
1.02763e-08,0.45,-1.1367e-07,
1.02773e-08,0.45,9.78531e-08,
1.02783e-08,0.45,-1.13642e-07,
1.02793e-08,0.45,9.78037e-08,
1.02803e-08,0.45,-1.13525e-07,
1.02813e-08,0.45,9.77441e-08,
1.02823e-08,0.45,-1.13345e-07,
1.02833e-08,0.45,9.76524e-08,
1.02843e-08,0.45,-1.13594e-07,
1.02853e-08,0.45,9.73082e-08,
1.02863e-08,0.45,-1.13622e-07,
1.02873e-08,0.45,9.79219e-08,
1.02883e-08,0.45,-1.12787e-07,
1.02893e-08,0.45,9.82501e-08,
1.02903e-08,0.45,-1.12257e-07,
1.02913e-08,0.45,9.76619e-08,
1.02923e-08,0.45,-1.15037e-07,
1.02933e-08,0.45,9.69447e-08,
1.02943e-08,0.45,-1.14954e-07,
1.02953e-08,0.45,1.00031e-07,
1.02963e-08,0.45,-1.13665e-07,
1.02973e-08,0.45,9.77988e-08,
1.02983e-08,0.45,-1.14256e-07,
1.02993e-08,0.45,9.86304e-08,
1.03003e-08,0.45,-1.14437e-07,
1.03013e-08,0.45,9.72672e-08,
1.03023e-08,0.45,-1.14622e-07,
1.03033e-08,0.45,9.83797e-08,
1.03043e-08,0.45,-1.14366e-07,
1.03053e-08,0.45,9.82518e-08,
1.03063e-08,0.45,-1.1484e-07,
1.03073e-08,0.45,9.88388e-08,
1.03083e-08,0.45,-1.13985e-07,
1.03093e-08,0.45,9.8232e-08,
1.03103e-08,0.45,-1.13847e-07,
1.03113e-08,0.45,9.67274e-08,
1.03123e-08,0.45,-1.1524e-07,
1.03133e-08,0.45,9.73511e-08,
1.03143e-08,0.45,-1.1352e-07,
1.03153e-08,0.45,9.78633e-08,
1.03163e-08,0.45,-1.13912e-07,
1.03173e-08,0.45,9.69739e-08,
1.03183e-08,0.45,-1.14688e-07,
1.03193e-08,0.45,9.79111e-08,
1.03203e-08,0.45,-1.1516e-07,
1.03213e-08,0.45,9.75981e-08,
1.03223e-08,0.45,-1.14763e-07,
1.03233e-08,0.45,9.78109e-08,
1.03243e-08,0.45,-1.1487e-07,
1.03253e-08,0.45,9.9204e-08,
1.03263e-08,0.45,-1.1332e-07,
1.03273e-08,0.45,9.76041e-08,
1.03283e-08,0.45,-1.15159e-07,
1.03293e-08,0.45,9.72061e-08,
1.03303e-08,0.45,-1.14657e-07,
1.03313e-08,0.45,9.76637e-08,
1.03323e-08,0.45,-1.13942e-07,
1.03333e-08,0.45,9.80489e-08,
1.03343e-08,0.45,-1.14009e-07,
1.03353e-08,0.45,9.70287e-08,
1.03363e-08,0.45,-1.14359e-07,
1.03373e-08,0.45,9.70495e-08,
1.03383e-08,0.45,-1.1396e-07,
1.03393e-08,0.45,9.73315e-08,
1.03403e-08,0.45,-1.14267e-07,
1.03413e-08,0.45,9.74633e-08,
1.03423e-08,0.45,-1.13756e-07,
1.03433e-08,0.45,9.71505e-08,
1.03443e-08,0.45,-1.14197e-07,
1.03453e-08,0.45,9.7007e-08,
1.03463e-08,0.45,-1.14266e-07,
1.03473e-08,0.45,9.71537e-08,
1.03483e-08,0.45,-1.14272e-07,
1.03493e-08,0.45,9.70127e-08,
1.03503e-08,0.45,-1.14106e-07,
1.03513e-08,0.45,9.79216e-08,
1.03523e-08,0.45,-1.14049e-07,
1.03533e-08,0.45,9.7435e-08,
1.03543e-08,0.45,-1.14021e-07,
1.03553e-08,0.45,9.73137e-08,
1.03563e-08,0.45,-1.14587e-07,
1.03573e-08,0.45,9.74382e-08,
1.03583e-08,0.45,-1.13671e-07,
1.03593e-08,0.45,9.77803e-08,
1.03603e-08,0.45,-1.13695e-07,
1.03613e-08,0.45,9.5991e-08,
1.03623e-08,0.45,-1.13516e-07,
1.03633e-08,0.45,9.62213e-08,
1.03643e-08,0.45,-1.13956e-07,
1.03653e-08,0.45,9.59321e-08,
1.03663e-08,0.45,-1.13636e-07,
1.03673e-08,0.45,9.6415e-08,
1.03683e-08,0.45,-1.1425e-07,
1.03693e-08,0.45,9.56872e-08,
1.03703e-08,0.45,-1.14127e-07,
1.03713e-08,0.45,9.64073e-08,
1.03723e-08,0.45,-1.14042e-07,
1.03733e-08,0.45,9.64824e-08,
1.03743e-08,0.45,-1.14163e-07,
1.03753e-08,0.45,9.66204e-08,
1.03763e-08,0.45,-1.14465e-07,
1.03773e-08,0.45,9.66812e-08,
1.03783e-08,0.45,-1.14256e-07,
1.03793e-08,0.45,9.68207e-08,
1.03803e-08,0.45,-1.14414e-07,
1.03813e-08,0.45,9.66913e-08,
1.03823e-08,0.45,-1.14203e-07,
1.03833e-08,0.45,9.68441e-08,
1.03843e-08,0.45,-1.14391e-07,
1.03853e-08,0.45,9.67033e-08,
1.03863e-08,0.45,-1.13839e-07,
1.03873e-08,0.45,9.69102e-08,
1.03883e-08,0.45,-1.14028e-07,
1.03893e-08,0.45,9.6725e-08,
1.03903e-08,0.45,-1.13798e-07,
1.03913e-08,0.45,9.68205e-08,
1.03923e-08,0.45,-1.13985e-07,
1.03933e-08,0.45,9.67485e-08,
1.03943e-08,0.45,-1.13674e-07,
1.03953e-08,0.45,9.69282e-08,
1.03963e-08,0.45,-1.13999e-07,
1.03973e-08,0.45,9.76367e-08,
1.03983e-08,0.45,-1.13545e-07,
1.03993e-08,0.45,9.78673e-08,
1.04003e-08,0.45,-1.13651e-07,
1.04013e-08,0.45,9.78573e-08,
1.04023e-08,0.45,-1.1332e-07,
1.04033e-08,0.45,9.86227e-08,
1.04043e-08,0.45,-1.14109e-07,
1.04053e-08,0.45,9.84823e-08,
1.04063e-08,0.45,-1.13893e-07,
1.04073e-08,0.45,9.85487e-08,
1.04083e-08,0.45,-1.1428e-07,
1.04093e-08,0.45,9.91799e-08,
1.04103e-08,0.45,-1.13437e-07,
1.04113e-08,0.45,9.86875e-08,
1.04123e-08,0.45,-1.14264e-07,
1.04133e-08,0.45,9.79747e-08,
1.04143e-08,0.45,-1.12837e-07,
1.04153e-08,0.45,9.87187e-08,
1.04163e-08,0.45,-1.1206e-07,
1.04173e-08,0.45,9.80488e-08,
1.04183e-08,0.45,-1.12339e-07,
1.04193e-08,0.45,9.77664e-08,
1.04203e-08,0.45,-1.12368e-07,
1.04213e-08,0.45,9.81739e-08,
1.04223e-08,0.45,-1.12122e-07,
1.04233e-08,0.45,9.83607e-08,
1.04243e-08,0.45,-1.12224e-07,
1.04253e-08,0.45,9.83116e-08,
1.04263e-08,0.45,-1.11925e-07,
1.04273e-08,0.45,9.85527e-08,
1.04283e-08,0.45,-1.12367e-07,
1.04293e-08,0.45,9.84289e-08,
1.04303e-08,0.45,-1.14269e-07,
1.04313e-08,0.45,9.55666e-08,
1.04323e-08,0.45,-1.12386e-07,
1.04333e-08,0.45,9.63287e-08,
1.04343e-08,0.45,-1.14081e-07,
1.04353e-08,0.45,9.66931e-08,
1.04363e-08,0.45,-1.12936e-07,
1.04373e-08,0.45,9.63397e-08,
1.04383e-08,0.45,-1.14132e-07,
1.04393e-08,0.45,9.65732e-08,
1.04403e-08,0.45,-1.11962e-07,
1.04413e-08,0.45,9.70163e-08,
1.04423e-08,0.45,-1.14498e-07,
1.04433e-08,0.45,9.62349e-08,
1.04443e-08,0.45,-1.12236e-07,
1.04453e-08,0.45,9.64411e-08,
1.04463e-08,0.45,-1.15236e-07,
1.04473e-08,0.45,9.56711e-08,
1.04483e-08,0.45,-1.12639e-07,
1.04493e-08,0.45,9.61601e-08,
1.04503e-08,0.45,-1.15582e-07,
1.04513e-08,0.45,9.57183e-08,
1.04523e-08,0.45,-1.12781e-07,
1.04533e-08,0.45,8.88396e-08,
1.04543e-08,0.45,-1.20989e-07,
1.04553e-08,0.45,9.26395e-08,
1.04563e-08,0.45,-1.11042e-07,
1.04573e-08,0.45,9.11169e-08,
1.04583e-08,0.45,-1.15951e-07,
1.04593e-08,0.45,9.18569e-08,
1.04603e-08,0.45,-1.10295e-07,
1.04613e-08,0.45,9.34885e-08,
1.04623e-08,0.45,-1.16499e-07,
1.04633e-08,0.45,9.66046e-08,
1.04643e-08,0.45,-1.11159e-07,
1.04653e-08,0.45,9.68768e-08,
1.04663e-08,0.45,-1.16e-07,
1.04673e-08,0.45,9.50499e-08,
1.04683e-08,0.45,-1.10824e-07,
1.04693e-08,0.45,9.70529e-08,
1.04703e-08,0.45,-1.13923e-07,
1.04713e-08,0.45,9.53716e-08,
1.04723e-08,0.45,-1.12052e-07,
1.04733e-08,0.45,9.63915e-08,
1.04743e-08,0.45,-1.13826e-07,
1.04753e-08,0.45,9.46693e-08,
1.04763e-08,0.45,-1.10083e-07,
1.04773e-08,0.45,9.51344e-08,
1.04783e-08,0.45,-1.13391e-07,
1.04793e-08,0.45,9.39539e-08,
1.04803e-08,0.45,-1.10377e-07,
1.04813e-08,0.45,9.68998e-08,
1.04823e-08,0.45,-1.11805e-07,
1.04833e-08,0.45,9.67386e-08,
1.04843e-08,0.45,-1.09687e-07,
1.04853e-08,0.45,9.76326e-08,
1.04863e-08,0.45,-1.12857e-07,
1.04873e-08,0.45,9.58202e-08,
1.04883e-08,0.45,-1.10756e-07,
1.04893e-08,0.45,9.6926e-08,
1.04903e-08,0.45,-1.11596e-07,
1.04913e-08,0.45,9.69343e-08,
1.04923e-08,0.45,-1.10398e-07,
1.04933e-08,0.45,9.70297e-08,
1.04943e-08,0.45,-1.10662e-07,
1.04953e-08,0.45,9.69733e-08,
1.04963e-08,0.45,-1.09994e-07,
1.04973e-08,0.45,9.70893e-08,
1.04983e-08,0.45,-1.10163e-07,
1.04993e-08,0.45,9.74573e-08,
1.05003e-08,0.45,-1.10146e-07,
1.05013e-08,0.45,9.64769e-08,
1.05023e-08,0.45,-1.10271e-07,
1.05033e-08,0.45,9.56112e-08,
1.05043e-08,0.45,-1.09552e-07,
1.05053e-08,0.45,9.64171e-08,
1.05063e-08,0.45,-1.09339e-07,
1.05073e-08,0.45,9.64885e-08,
1.05083e-08,0.45,-1.09578e-07,
1.05093e-08,0.45,9.62677e-08,
1.05103e-08,0.45,-1.09632e-07,
1.05113e-08,0.45,9.44509e-08,
1.05123e-08,0.45,-1.09384e-07,
1.05133e-08,0.45,9.44567e-08,
1.05143e-08,0.45,-1.09157e-07,
1.05153e-08,0.45,9.38746e-08,
1.05163e-08,0.45,-1.09693e-07,
1.05173e-08,0.45,9.47921e-08,
1.05183e-08,0.45,-1.09529e-07,
1.05193e-08,0.45,9.41468e-08,
1.05203e-08,0.45,-1.10057e-07,
1.05213e-08,0.45,9.53499e-08,
1.05223e-08,0.45,-1.09297e-07,
1.05233e-08,0.45,9.43205e-08,
1.05243e-08,0.45,-1.09795e-07,
1.05253e-08,0.45,9.4866e-08,
1.05263e-08,0.45,-1.09234e-07,
1.05273e-08,0.45,9.33888e-08,
1.05283e-08,0.45,-1.09682e-07,
1.05293e-08,0.45,9.44031e-08,
1.05303e-08,0.45,-1.09904e-07,
1.05313e-08,0.45,9.19862e-08,
1.05323e-08,0.45,-1.08651e-07,
1.05333e-08,0.45,9.41955e-08,
1.05343e-08,0.45,-1.09002e-07,
1.05353e-08,0.45,9.25985e-08,
1.05363e-08,0.45,-1.08396e-07,
1.05373e-08,0.45,9.15508e-08,
1.05383e-08,0.45,-1.08057e-07,
1.05393e-08,0.45,8.95571e-08,
1.05403e-08,0.45,-1.0813e-07,
1.05413e-08,0.45,9.07543e-08,
1.05423e-08,0.45,-1.07952e-07,
1.05433e-08,0.45,8.91738e-08,
1.05443e-08,0.45,-1.08221e-07,
1.05453e-08,0.45,9.05155e-08,
1.05463e-08,0.45,-1.0789e-07,
1.05473e-08,0.45,8.91187e-08,
1.05483e-08,0.45,-1.08845e-07,
1.05493e-08,0.45,9.05375e-08,
1.05503e-08,0.45,-1.06075e-07,
1.05513e-08,0.45,9.04253e-08,
1.05523e-08,0.45,-1.07666e-07,
1.05533e-08,0.45,9.05e-08,
1.05543e-08,0.45,-1.07553e-07,
1.05553e-08,0.45,8.97986e-08,
1.05563e-08,0.45,-1.06802e-07,
1.05573e-08,0.45,9.10468e-08,
1.05583e-08,0.45,-1.08379e-07,
1.05593e-08,0.45,9.23917e-08,
1.05603e-08,0.45,-1.06387e-07,
1.05613e-08,0.45,9.11727e-08,
1.05623e-08,0.45,-1.07887e-07,
1.05633e-08,0.45,9.21278e-08,
1.05643e-08,0.45,-1.07288e-07,
1.05653e-08,0.45,9.11655e-08,
1.05663e-08,0.45,-1.0752e-07,
1.05673e-08,0.45,9.24037e-08,
1.05683e-08,0.45,-1.07257e-07,
1.05693e-08,0.45,9.20027e-08,
1.05703e-08,0.45,-1.07105e-07,
1.05713e-08,0.45,9.23052e-08,
1.05723e-08,0.45,-1.07696e-07,
1.05733e-08,0.45,9.10877e-08,
1.05743e-08,0.45,-1.06344e-07,
1.05753e-08,0.45,9.25205e-08,
1.05763e-08,0.45,-1.0764e-07,
1.05773e-08,0.45,9.37474e-08,
1.05783e-08,0.45,-1.08403e-07,
1.05793e-08,0.45,9.3269e-08,
1.05803e-08,0.45,-1.08931e-07,
1.05813e-08,0.45,9.31401e-08,
1.05823e-08,0.45,-1.09625e-07,
1.05833e-08,0.45,9.32265e-08,
1.05843e-08,0.45,-1.09184e-07,
1.05853e-08,0.45,9.27181e-08,
1.05863e-08,0.45,-1.10278e-07,
1.05873e-08,0.45,9.31244e-08,
1.05883e-08,0.45,-1.08866e-07,
1.05893e-08,0.45,9.22234e-08,
1.05903e-08,0.45,-1.10112e-07,
1.05913e-08,0.45,9.17927e-08,
1.05923e-08,0.45,-1.09661e-07,
1.05933e-08,0.45,9.10602e-08,
1.05943e-08,0.45,-1.10785e-07,
1.05953e-08,0.45,8.43922e-08,
1.05963e-08,0.45,-1.05263e-07,
1.05973e-08,0.45,8.59712e-08,
1.05983e-08,0.45,-1.0569e-07,
1.05993e-08,0.45,8.67766e-08,
1.06003e-08,0.45,-1.04377e-07,
1.06013e-08,0.45,8.67052e-08,
1.06023e-08,0.45,-9.94828e-08,
1.06033e-08,0.45,8.7982e-08,
1.06043e-08,0.45,-1.07316e-07,
1.06053e-08,0.45,8.63513e-08,
1.06063e-08,0.45,-1.05201e-07,
1.06073e-08,0.45,8.75494e-08,
1.06083e-08,0.45,-1.07683e-07,
1.06093e-08,0.45,8.66814e-08,
1.06103e-08,0.45,-1.07576e-07,
1.06113e-08,0.45,8.75922e-08,
1.06123e-08,0.45,-1.08344e-07,
1.06133e-08,0.45,8.68701e-08,
1.06143e-08,0.45,-1.08765e-07,
1.06153e-08,0.45,8.78256e-08,
1.06163e-08,0.45,-1.09558e-07,
1.06173e-08,0.45,8.71529e-08,
1.06183e-08,0.45,-1.09977e-07,
1.06193e-08,0.45,8.66813e-08,
1.06203e-08,0.45,-1.09271e-07,
1.06213e-08,0.45,8.6946e-08,
1.06223e-08,0.45,-1.10563e-07,
1.06233e-08,0.45,8.72551e-08,
1.06243e-08,0.45,-1.10445e-07,
1.06253e-08,0.45,8.57434e-08,
1.06263e-08,0.45,-1.12387e-07,
1.06273e-08,0.45,8.62078e-08,
1.06283e-08,0.45,-1.10348e-07,
1.06293e-08,0.45,8.55351e-08,
1.06303e-08,0.45,-1.1157e-07,
1.06313e-08,0.45,8.59107e-08,
1.06323e-08,0.45,-1.10922e-07,
1.06333e-08,0.45,8.51046e-08,
1.06343e-08,0.45,-1.11808e-07,
1.06353e-08,0.45,8.55435e-08,
1.06363e-08,0.45,-1.11555e-07,
1.06373e-08,0.45,8.45374e-08,
1.06383e-08,0.45,-1.12243e-07,
