28:*******************************************,
Transient Analysis,
Mon Nov 14 20:25:47 2022,
Input file: \\tsclient\C\Users\espen\Repositories\TFE4152\TFE4152-Memory-Array\AIM-Spice\bitcell_nor.cir,
time [sec],v(vdd) [V],i(vdd1) [A],
1.01973e-08,0.45,-2.43368e-08,
1.01983e-08,0.45,2.37882e-08,
1.01993e-08,0.45,-2.81365e-08,
1.02003e-08,0.45,2.75253e-08,
1.02013e-08,0.45,-2.37704e-08,
1.02023e-08,0.45,2.30094e-08,
1.02033e-08,0.45,-2.82327e-08,
1.02043e-08,0.45,2.7213e-08,
1.02053e-08,0.45,-2.36343e-08,
1.02063e-08,0.45,2.30856e-08,
1.02073e-08,0.45,-2.82557e-08,
1.02083e-08,0.45,2.7241e-08,
1.02093e-08,0.45,-2.39911e-08,
1.02103e-08,0.45,2.31585e-08,
1.02113e-08,0.45,-2.87655e-08,
1.02123e-08,0.45,2.71888e-08,
1.02133e-08,0.45,-2.41851e-08,
1.02143e-08,0.45,2.33027e-08,
1.02153e-08,0.45,-2.87592e-08,
1.02163e-08,0.45,2.72447e-08,
1.02173e-08,0.45,-2.43329e-08,
1.02183e-08,0.45,2.34726e-08,
1.02193e-08,0.45,-2.87332e-08,
1.02203e-08,0.45,2.72381e-08,
1.02213e-08,0.45,-2.43154e-08,
1.02223e-08,0.45,2.33005e-08,
1.02233e-08,0.45,-2.87109e-08,
1.02243e-08,0.45,2.72813e-08,
1.02253e-08,0.45,-2.43294e-08,
1.02263e-08,0.45,2.31933e-08,
1.02273e-08,0.45,-2.83845e-08,
1.02283e-08,0.45,2.71822e-08,
1.02293e-08,0.45,-2.44336e-08,
1.02303e-08,0.45,2.25532e-08,
1.02313e-08,0.45,-2.81528e-08,
1.02323e-08,0.45,2.6065e-08,
1.02333e-08,0.45,-2.40414e-08,
1.02343e-08,0.45,2.24798e-08,
1.02353e-08,0.45,-2.74173e-08,
1.02363e-08,0.45,2.60493e-08,
1.02373e-08,0.45,-2.43619e-08,
1.02383e-08,0.45,2.21871e-08,
1.02393e-08,0.45,-2.73596e-08,
1.02403e-08,0.45,2.62389e-08,
1.02413e-08,0.45,-2.4156e-08,
1.02423e-08,0.45,2.21612e-08,
1.02433e-08,0.45,-2.75637e-08,
1.02443e-08,0.45,2.62707e-08,
1.02453e-08,0.45,-2.44256e-08,
1.02463e-08,0.45,2.2182e-08,
1.02473e-08,0.45,-2.7387e-08,
1.02483e-08,0.45,2.59791e-08,
1.02493e-08,0.45,-2.43121e-08,
1.02503e-08,0.45,2.17824e-08,
1.02513e-08,0.45,-2.72777e-08,
1.02523e-08,0.45,2.59353e-08,
1.02533e-08,0.45,-2.46518e-08,
1.02543e-08,0.45,2.18095e-08,
1.02553e-08,0.45,-2.75722e-08,
1.02563e-08,0.45,2.47071e-08,
1.02573e-08,0.45,-2.47191e-08,
1.02583e-08,0.45,2.20593e-08,
1.02593e-08,0.45,-2.70688e-08,
1.02603e-08,0.45,2.4924e-08,
1.02613e-08,0.45,-2.51603e-08,
1.02623e-08,0.45,2.18664e-08,
1.02633e-08,0.45,-2.79671e-08,
1.02643e-08,0.45,2.39754e-08,
1.02653e-08,0.45,-2.53261e-08,
1.02663e-08,0.45,2.25247e-08,
1.02673e-08,0.45,-2.70067e-08,
1.02683e-08,0.45,2.35954e-08,
1.02693e-08,0.45,-2.45913e-08,
1.02703e-08,0.45,2.2631e-08,
1.02713e-08,0.45,-2.70054e-08,
1.02723e-08,0.45,2.43776e-08,
1.02733e-08,0.45,-2.50831e-08,
1.02743e-08,0.45,2.34606e-08,
1.02753e-08,0.45,-2.73782e-08,
1.02763e-08,0.45,2.43813e-08,
1.02773e-08,0.45,-2.5406e-08,
1.02783e-08,0.45,2.30442e-08,
1.02793e-08,0.45,-2.75532e-08,
1.02803e-08,0.45,2.37275e-08,
1.02813e-08,0.45,-2.50842e-08,
1.02823e-08,0.45,2.29905e-08,
1.02833e-08,0.45,-2.75097e-08,
1.02843e-08,0.45,2.39596e-08,
1.02853e-08,0.45,-2.53303e-08,
1.02863e-08,0.45,2.29187e-08,
1.02873e-08,0.45,-2.73221e-08,
1.02883e-08,0.45,2.38007e-08,
1.02893e-08,0.45,-2.53373e-08,
1.02903e-08,0.45,2.29037e-08,
1.02913e-08,0.45,-2.79427e-08,
1.02923e-08,0.45,2.338e-08,
1.02933e-08,0.45,-2.56007e-08,
1.02943e-08,0.45,2.23019e-08,
1.02953e-08,0.45,-2.86664e-08,
1.02963e-08,0.45,1.92835e-08,
1.02973e-08,0.45,-2.45018e-08,
1.02983e-08,0.45,2.37602e-08,
1.02993e-08,0.45,-2.86358e-08,
1.03003e-08,0.45,1.94198e-08,
1.03013e-08,0.45,-2.51119e-08,
1.03023e-08,0.45,2.3324e-08,
1.03033e-08,0.45,-2.91673e-08,
1.03043e-08,0.45,1.9623e-08,
1.03053e-08,0.45,-2.42024e-08,
1.03063e-08,0.45,2.43674e-08,
1.03073e-08,0.45,-2.80699e-08,
1.03083e-08,0.45,2.04396e-08,
1.03093e-08,0.45,-2.47249e-08,
1.03103e-08,0.45,2.44821e-08,
1.03113e-08,0.45,-2.81709e-08,
1.03123e-08,0.45,2.04651e-08,
1.03133e-08,0.45,-2.37675e-08,
1.03143e-08,0.45,2.41112e-08,
1.03153e-08,0.45,-2.80397e-08,
1.03163e-08,0.45,1.98342e-08,
1.03173e-08,0.45,-2.422e-08,
1.03183e-08,0.45,2.34302e-08,
1.03193e-08,0.45,-2.76085e-08,
1.03203e-08,0.45,1.98858e-08,
1.03213e-08,0.45,-2.40692e-08,
1.03223e-08,0.45,2.3813e-08,
1.03233e-08,0.45,-2.77661e-08,
1.03243e-08,0.45,2.01638e-08,
1.03253e-08,0.45,-2.43763e-08,
1.03263e-08,0.45,2.3835e-08,
1.03273e-08,0.45,-2.77801e-08,
1.03283e-08,0.45,2.03869e-08,
1.03293e-08,0.45,-2.44969e-08,
1.03303e-08,0.45,2.37943e-08,
1.03313e-08,0.45,-2.78359e-08,
1.03323e-08,0.45,2.02624e-08,
1.03333e-08,0.45,-2.44011e-08,
1.03343e-08,0.45,2.36834e-08,
1.03353e-08,0.45,-2.90325e-08,
1.03363e-08,0.45,2.11089e-08,
1.03373e-08,0.45,-2.38954e-08,
1.03383e-08,0.45,2.41029e-08,
1.03393e-08,0.45,-2.83265e-08,
1.03403e-08,0.45,2.12131e-08,
1.03413e-08,0.45,-2.43839e-08,
1.03423e-08,0.45,2.45989e-08,
1.03433e-08,0.45,-2.82302e-08,
1.03443e-08,0.45,2.14328e-08,
1.03453e-08,0.45,-2.43196e-08,
1.03463e-08,0.45,2.45483e-08,
1.03473e-08,0.45,-2.81732e-08,
1.03483e-08,0.45,2.10847e-08,
1.03493e-08,0.45,-2.42815e-08,
1.03503e-08,0.45,2.45308e-08,
1.03513e-08,0.45,-2.79304e-08,
1.03523e-08,0.45,2.10415e-08,
1.03533e-08,0.45,-2.44134e-08,
1.03543e-08,0.45,2.46893e-08,
1.03553e-08,0.45,-2.76431e-08,
1.03563e-08,0.45,2.09847e-08,
1.03573e-08,0.45,-2.44946e-08,
1.03583e-08,0.45,2.42587e-08,
1.03593e-08,0.45,-2.76842e-08,
1.03603e-08,0.45,2.07668e-08,
1.03613e-08,0.45,-2.43345e-08,
1.03623e-08,0.45,2.44158e-08,
1.03633e-08,0.45,-2.75735e-08,
1.03643e-08,0.45,2.09365e-08,
1.03653e-08,0.45,-2.42601e-08,
1.03663e-08,0.45,2.45172e-08,
1.03673e-08,0.45,-2.73742e-08,
1.03683e-08,0.45,2.0577e-08,
1.03693e-08,0.45,-2.43543e-08,
1.03703e-08,0.45,2.37237e-08,
1.03713e-08,0.45,-2.72601e-08,
1.03723e-08,0.45,2.03265e-08,
1.03733e-08,0.45,-2.46518e-08,
1.03743e-08,0.45,2.33455e-08,
1.03753e-08,0.45,-2.76728e-08,
1.03763e-08,0.45,2.05024e-08,
1.03773e-08,0.45,-2.48384e-08,
1.03783e-08,0.45,2.34113e-08,
1.03793e-08,0.45,-2.77455e-08,
1.03803e-08,0.45,2.00483e-08,
1.03813e-08,0.45,-2.3514e-08,
1.03823e-08,0.45,2.46557e-08,
1.03833e-08,0.45,-2.45669e-08,
1.03843e-08,0.45,1.82206e-08,
1.03853e-08,0.45,-2.16471e-08,
1.03863e-08,0.45,2.18008e-08,
1.03873e-08,0.45,-2.44009e-08,
1.03883e-08,0.45,1.87838e-08,
1.03893e-08,0.45,-2.19587e-08,
1.03903e-08,0.45,2.22321e-08,
1.03913e-08,0.45,-2.41231e-08,
1.03923e-08,0.45,1.90198e-08,
1.03933e-08,0.45,-2.1634e-08,
1.03943e-08,0.45,2.23732e-08,
1.03953e-08,0.45,-2.51738e-08,
1.03963e-08,0.45,1.85975e-08,
1.03973e-08,0.45,-2.17821e-08,
1.03983e-08,0.45,2.17697e-08,
1.03993e-08,0.45,-2.41203e-08,
1.04003e-08,0.45,1.86776e-08,
1.04013e-08,0.45,-2.15068e-08,
1.04023e-08,0.45,2.12783e-08,
1.04033e-08,0.45,-2.43777e-08,
1.04043e-08,0.45,1.85556e-08,
1.04053e-08,0.45,-2.15757e-08,
1.04063e-08,0.45,2.17164e-08,
1.04073e-08,0.45,-2.45292e-08,
1.04083e-08,0.45,1.85976e-08,
1.04093e-08,0.45,-2.2363e-08,
1.04103e-08,0.45,2.17346e-08,
1.04113e-08,0.45,-2.44895e-08,
1.04123e-08,0.45,1.90346e-08,
1.04133e-08,0.45,-2.23292e-08,
1.04143e-08,0.45,2.1608e-08,
1.04153e-08,0.45,-2.50395e-08,
1.04163e-08,0.45,1.866e-08,
1.04173e-08,0.45,-2.57999e-08,
1.04183e-08,0.45,2.2542e-08,
1.04193e-08,0.45,-2.40532e-08,
1.04203e-08,0.45,1.81893e-08,
1.04213e-08,0.45,-2.39315e-08,
1.04223e-08,0.45,2.2402e-08,
1.04233e-08,0.45,-2.16481e-08,
1.04243e-08,0.45,1.79556e-08,
1.04253e-08,0.45,-2.38879e-08,
1.04263e-08,0.45,2.26612e-08,
1.04273e-08,0.45,-2.15368e-08,
1.04283e-08,0.45,1.81244e-08,
1.04293e-08,0.45,-2.36442e-08,
1.04303e-08,0.45,2.21227e-08,
1.04313e-08,0.45,-2.1162e-08,
1.04323e-08,0.45,1.75089e-08,
1.04333e-08,0.45,-2.37101e-08,
1.04343e-08,0.45,2.17555e-08,
1.04353e-08,0.45,-2.17994e-08,
1.04363e-08,0.45,1.80449e-08,
1.04373e-08,0.45,-2.35487e-08,
1.04383e-08,0.45,2.2303e-08,
1.04393e-08,0.45,-2.23032e-08,
1.04403e-08,0.45,1.7827e-08,
1.04413e-08,0.45,-2.38077e-08,
1.04423e-08,0.45,2.23851e-08,
1.04433e-08,0.45,-2.1649e-08,
1.04443e-08,0.45,1.81115e-08,
1.04453e-08,0.45,-2.32411e-08,
1.04463e-08,0.45,2.24195e-08,
1.04473e-08,0.45,-2.14388e-08,
1.04483e-08,0.45,1.50673e-08,
1.04493e-08,0.45,-2.2551e-08,
1.04503e-08,0.45,2.00988e-08,
1.04513e-08,0.45,-2.12175e-08,
1.04523e-08,0.45,1.56879e-08,
1.04533e-08,0.45,-2.28708e-08,
1.04543e-08,0.45,2.02292e-08,
1.04553e-08,0.45,-2.12863e-08,
1.04563e-08,0.45,1.62988e-08,
1.04573e-08,0.45,-2.40418e-08,
1.04583e-08,0.45,2.01021e-08,
1.04593e-08,0.45,-2.17574e-08,
1.04603e-08,0.45,1.63165e-08,
1.04613e-08,0.45,-2.35192e-08,
1.04623e-08,0.45,1.98073e-08,
1.04633e-08,0.45,-2.25811e-08,
1.04643e-08,0.45,1.79589e-08,
1.04653e-08,0.45,-2.37212e-08,
1.04663e-08,0.45,2.09395e-08,
1.04673e-08,0.45,-2.0975e-08,
1.04683e-08,0.45,1.83263e-08,
1.04693e-08,0.45,-2.40353e-08,
1.04703e-08,0.45,2.06756e-08,
1.04713e-08,0.45,-2.20364e-08,
1.04723e-08,0.45,1.86739e-08,
1.04733e-08,0.45,-2.41358e-08,
1.04743e-08,0.45,1.97756e-08,
1.04753e-08,0.45,-2.22108e-08,
1.04763e-08,0.45,1.78787e-08,
1.04773e-08,0.45,-2.41731e-08,
1.04783e-08,0.45,2.01981e-08,
1.04793e-08,0.45,-2.21174e-08,
1.04803e-08,0.45,1.77282e-08,
1.04813e-08,0.45,-2.444e-08,
1.04823e-08,0.45,2.0329e-08,
1.04833e-08,0.45,-2.17418e-08,
1.04843e-08,0.45,1.8275e-08,
1.04853e-08,0.45,-2.46166e-08,
1.04863e-08,0.45,1.9982e-08,
1.04873e-08,0.45,-2.27241e-08,
1.04883e-08,0.45,1.87908e-08,
1.04893e-08,0.45,-2.4986e-08,
1.04903e-08,0.45,2.11365e-08,
1.04913e-08,0.45,-2.27383e-08,
1.04923e-08,0.45,1.88072e-08,
1.04933e-08,0.45,-2.50101e-08,
1.04943e-08,0.45,2.10683e-08,
1.04953e-08,0.45,-2.28852e-08,
1.04963e-08,0.45,1.88799e-08,
1.04973e-08,0.45,-2.50243e-08,
1.04983e-08,0.45,2.12027e-08,
1.04993e-08,0.45,-2.27831e-08,
1.05003e-08,0.45,1.88894e-08,
1.05013e-08,0.45,-2.52329e-08,
1.05023e-08,0.45,2.12242e-08,
1.05033e-08,0.45,-2.29254e-08,
1.05043e-08,0.45,1.88585e-08,
1.05053e-08,0.45,-2.5264e-08,
1.05063e-08,0.45,2.10323e-08,
1.05073e-08,0.45,-2.28225e-08,
1.05083e-08,0.45,1.89912e-08,
1.05093e-08,0.45,-2.52537e-08,
1.05103e-08,0.45,2.99635e-08,
1.05113e-08,0.45,-1.23934e-08,
1.05123e-08,0.45,1.45231e-08,
1.05133e-08,0.45,-2.81691e-08,
1.05143e-08,0.45,3.07791e-08,
1.05153e-08,0.45,-2.26504e-08,
1.05163e-08,0.45,2.885e-08,
1.05173e-08,0.45,-2.83268e-08,
1.05183e-08,0.45,3.04873e-08,
1.05193e-08,0.45,-2.45094e-08,
1.05203e-08,0.45,3.22096e-08,
1.05213e-08,0.45,-2.86427e-08,
1.05223e-08,0.45,2.99481e-08,
1.05233e-08,0.45,-2.36338e-08,
1.05243e-08,0.45,3.30222e-08,
1.05253e-08,0.45,-2.73341e-08,
1.05263e-08,0.45,3.04961e-08,
1.05273e-08,0.45,-2.28143e-08,
1.05283e-08,0.45,3.11101e-08,
1.05293e-08,0.45,-3.0352e-08,
1.05303e-08,0.45,2.74003e-08,
1.05313e-08,0.45,-2.65482e-08,
1.05323e-08,0.45,2.66276e-08,
1.05333e-08,0.45,-3.32628e-08,
1.05343e-08,0.45,2.26202e-08,
1.05353e-08,0.45,-2.82981e-08,
1.05363e-08,0.45,2.59925e-08,
1.05373e-08,0.45,-3.49762e-08,
1.05383e-08,0.45,1.88732e-08,
1.05393e-08,0.45,-3.30554e-08,
1.05403e-08,0.45,2.45749e-08,
1.05413e-08,0.45,-3.59141e-08,
1.05423e-08,0.45,1.70815e-08,
1.05433e-08,0.45,-3.49827e-08,
1.05443e-08,0.45,2.85157e-08,
1.05453e-08,0.45,-2.87318e-08,
1.05463e-08,0.45,2.68758e-08,
1.05473e-08,0.45,-2.53004e-08,
1.05483e-08,0.45,2.84345e-08,
1.05493e-08,0.45,-2.97728e-08,
1.05503e-08,0.45,2.71054e-08,
1.05513e-08,0.45,-2.57591e-08,
1.05523e-08,0.45,3.02705e-08,
1.05533e-08,0.45,-3.14911e-08,
1.05543e-08,0.45,2.76477e-08,
1.05553e-08,0.45,-2.65856e-08,
1.05563e-08,0.45,3.24519e-08,
1.05573e-08,0.45,-3.07459e-08,
1.05583e-08,0.45,2.59327e-08,
1.05593e-08,0.45,-2.72401e-08,
1.05603e-08,0.45,3.20533e-08,
1.05613e-08,0.45,-3.15186e-08,
1.05623e-08,0.45,2.87907e-08,
1.05633e-08,0.45,-2.81334e-08,
1.05643e-08,0.45,3.18746e-08,
1.05653e-08,0.45,-3.17504e-08,
1.05663e-08,0.45,2.89694e-08,
1.05673e-08,0.45,-2.80561e-08,
1.05683e-08,0.45,3.21537e-08,
1.05693e-08,0.45,-3.15598e-08,
1.05703e-08,0.45,2.92208e-08,
1.05713e-08,0.45,-2.76717e-08,
1.05723e-08,0.45,3.25138e-08,
1.05733e-08,0.45,-3.11092e-08,
1.05743e-08,0.45,2.89204e-08,
1.05753e-08,0.45,-2.68444e-08,
1.05763e-08,0.45,3.301e-08,
1.05773e-08,0.45,-3.03615e-08,
1.05783e-08,0.45,2.94451e-08,
1.05793e-08,0.45,-2.67719e-08,
1.05803e-08,0.45,3.30205e-08,
1.05813e-08,0.45,-3.05213e-08,
1.05823e-08,0.45,3.00904e-08,
1.05833e-08,0.45,-2.68283e-08,
1.05843e-08,0.45,3.3687e-08,
1.05853e-08,0.45,-3.01767e-08,
1.05863e-08,0.45,2.9509e-08,
1.05873e-08,0.45,-2.64276e-08,
1.05883e-08,0.45,3.32457e-08,
1.05893e-08,0.45,-2.99781e-08,
1.05903e-08,0.45,2.97328e-08,
1.05913e-08,0.45,-2.6404e-08,
1.05923e-08,0.45,3.34577e-08,
1.05933e-08,0.45,-2.98753e-08,
1.05943e-08,0.45,3.00412e-08,
1.05953e-08,0.45,-2.61161e-08,
1.05963e-08,0.45,3.37587e-08,
1.05973e-08,0.45,-2.93758e-08,
1.05983e-08,0.45,3.04992e-08,
1.05993e-08,0.45,-2.56754e-08,
1.06003e-08,0.45,3.41442e-08,
1.06013e-08,0.45,-2.88941e-08,
1.06023e-08,0.45,3.0942e-08,
1.06033e-08,0.45,-2.52349e-08,
1.06043e-08,0.45,3.45299e-08,
1.06053e-08,0.45,-2.83639e-08,
1.06063e-08,0.45,3.14189e-08,
1.06073e-08,0.45,-2.47621e-08,
1.06083e-08,0.45,3.48861e-08,
1.06093e-08,0.45,-2.79566e-08,
1.06103e-08,0.45,3.17637e-08,
1.06113e-08,0.45,-2.92642e-08,
1.06123e-08,0.45,2.87035e-08,
1.06133e-08,0.45,-3.48666e-08,
1.06143e-08,0.45,1.96965e-08,
1.06153e-08,0.45,-3.36793e-08,
1.06163e-08,0.45,1.94925e-08,
1.06173e-08,0.45,-3.7005e-08,
1.06183e-08,0.45,1.35315e-08,
1.06193e-08,0.45,-3.65825e-08,
1.06203e-08,0.45,1.71308e-08,
1.06213e-08,0.45,-3.12993e-08,
1.06223e-08,0.45,1.91416e-08,
1.06233e-08,0.45,-2.63234e-08,
1.06243e-08,0.45,2.84177e-08,
1.06253e-08,0.45,-2.45754e-08,
1.06263e-08,0.45,2.98615e-08,
1.06273e-08,0.45,-1.92369e-08,
1.06283e-08,0.45,3.04337e-08,
1.06293e-08,0.45,-2.32531e-08,
1.06303e-08,0.45,2.82342e-08,
1.06313e-08,0.45,-2.30891e-08,
1.06323e-08,0.45,2.88515e-08,
1.06333e-08,0.45,-2.27799e-08,
1.06343e-08,0.45,2.39632e-08,
1.06353e-08,0.45,-1.80759e-08,
1.06363e-08,0.45,2.88092e-08,
1.06373e-08,0.45,-1.77116e-08,
1.06383e-08,0.45,3.36394e-08,
