33:*******************************************,
Transient Analysis,
Mon Nov 14 20:30:29 2022,
Input file: \\tsclient\C\Users\espen\Repositories\TFE4152\TFE4152-Memory-Array\AIM-Spice\bitcell_nor.cir,
time [sec],v(vdd) [V],i(vdd1) [A],
1.02753e-08,0.45,-5.98656e-07,
1.02763e-08,0.45,-7.36947e-07,
1.02773e-08,0.45,-5.93404e-07,
1.02783e-08,0.45,-7.36367e-07,
1.02793e-08,0.45,-5.97528e-07,
1.02803e-08,0.45,-7.4078e-07,
1.02813e-08,0.45,-5.94037e-07,
1.02823e-08,0.45,-7.35952e-07,
1.02833e-08,0.45,-5.97052e-07,
1.02843e-08,0.45,-7.38764e-07,
1.02853e-08,0.45,-5.92253e-07,
1.02863e-08,0.45,-7.34872e-07,
1.02873e-08,0.45,-5.96219e-07,
1.02883e-08,0.45,-7.38208e-07,
1.02893e-08,0.45,-5.9543e-07,
1.02903e-08,0.45,-7.369e-07,
1.02913e-08,0.45,-5.9673e-07,
1.02923e-08,0.45,-7.4057e-07,
1.02933e-08,0.45,-5.9277e-07,
1.02943e-08,0.45,-7.36816e-07,
1.02953e-08,0.45,-5.96626e-07,
1.02963e-08,0.45,-7.40687e-07,
1.02973e-08,0.45,-5.92723e-07,
1.02983e-08,0.45,-7.36841e-07,
1.02993e-08,0.45,-5.96702e-07,
1.03003e-08,0.45,-7.40815e-07,
1.03013e-08,0.45,-5.92688e-07,
1.03023e-08,0.45,-7.3687e-07,
1.03033e-08,0.45,-5.9659e-07,
1.03043e-08,0.45,-7.40827e-07,
1.03053e-08,0.45,-5.92678e-07,
1.03063e-08,0.45,-7.3685e-07,
1.03073e-08,0.45,-5.96419e-07,
1.03083e-08,0.45,-7.40912e-07,
1.03093e-08,0.45,-5.92657e-07,
1.03103e-08,0.45,-7.37081e-07,
1.03113e-08,0.45,-5.96229e-07,
1.03123e-08,0.45,-7.4075e-07,
1.03133e-08,0.45,-5.92595e-07,
1.03143e-08,0.45,-7.36981e-07,
1.03153e-08,0.45,-5.96255e-07,
1.03163e-08,0.45,-7.40728e-07,
1.03173e-08,0.45,-5.92489e-07,
1.03183e-08,0.45,-7.36868e-07,
1.03193e-08,0.45,-5.96141e-07,
1.03203e-08,0.45,-7.40507e-07,
1.03213e-08,0.45,-5.92497e-07,
1.03223e-08,0.45,-7.36735e-07,
1.03233e-08,0.45,-5.96222e-07,
1.03243e-08,0.45,-7.40379e-07,
1.03253e-08,0.45,-5.92392e-07,
1.03263e-08,0.45,-7.36942e-07,
1.03273e-08,0.45,-5.96405e-07,
1.03283e-08,0.45,-7.40916e-07,
1.03293e-08,0.45,-5.93104e-07,
1.03303e-08,0.45,-7.37651e-07,
1.03313e-08,0.45,-5.96433e-07,
1.03323e-08,0.45,-7.40911e-07,
1.03333e-08,0.45,-5.92797e-07,
1.03343e-08,0.45,-7.37379e-07,
1.03353e-08,0.45,-5.96699e-07,
1.03363e-08,0.45,-7.40868e-07,
1.03373e-08,0.45,-5.92278e-07,
1.03383e-08,0.45,-7.36761e-07,
1.03393e-08,0.45,-5.96118e-07,
1.03403e-08,0.45,-7.40996e-07,
1.03413e-08,0.45,-5.9156e-07,
1.03423e-08,0.45,-7.36169e-07,
1.03433e-08,0.45,-5.95731e-07,
1.03443e-08,0.45,-7.40531e-07,
1.03453e-08,0.45,-5.91325e-07,
1.03463e-08,0.45,-7.36029e-07,
1.03473e-08,0.45,-5.95316e-07,
1.03483e-08,0.45,-7.40096e-07,
1.03493e-08,0.45,-5.90955e-07,
1.03503e-08,0.45,-7.35673e-07,
1.03513e-08,0.45,-5.9499e-07,
1.03523e-08,0.45,-7.39744e-07,
1.03533e-08,0.45,-5.90607e-07,
1.03543e-08,0.45,-7.35371e-07,
1.03553e-08,0.45,-5.94397e-07,
1.03563e-08,0.45,-7.39455e-07,
1.03573e-08,0.45,-5.90302e-07,
1.03583e-08,0.45,-7.35072e-07,
1.03593e-08,0.45,-5.94061e-07,
1.03603e-08,0.45,-7.3909e-07,
1.03613e-08,0.45,-5.91508e-07,
1.03623e-08,0.45,-7.38123e-07,
1.03633e-08,0.45,-5.94495e-07,
1.03643e-08,0.45,-7.42105e-07,
1.03653e-08,0.45,-5.94026e-07,
1.03663e-08,0.45,-7.3544e-07,
1.03673e-08,0.45,-5.93938e-07,
1.03683e-08,0.45,-7.42388e-07,
1.03693e-08,0.45,-5.93175e-07,
1.03703e-08,0.45,-7.36734e-07,
1.03713e-08,0.45,-5.95046e-07,
1.03723e-08,0.45,-7.41185e-07,
1.03733e-08,0.45,-5.91742e-07,
1.03743e-08,0.45,-7.37208e-07,
1.03753e-08,0.45,-5.95161e-07,
1.03763e-08,0.45,-7.40886e-07,
1.03773e-08,0.45,-5.91287e-07,
1.03783e-08,0.45,-7.37861e-07,
1.03793e-08,0.45,-5.95866e-07,
1.03803e-08,0.45,-7.42604e-07,
1.03813e-08,0.45,-5.90493e-07,
1.03823e-08,0.45,-7.37428e-07,
1.03833e-08,0.45,-5.93595e-07,
1.03843e-08,0.45,-7.40822e-07,
1.03853e-08,0.45,-5.92064e-07,
1.03863e-08,0.45,-7.38467e-07,
1.03873e-08,0.45,-5.94473e-07,
1.03883e-08,0.45,-7.42168e-07,
1.03893e-08,0.45,-5.90373e-07,
1.03903e-08,0.45,-7.38039e-07,
1.03913e-08,0.45,-5.94519e-07,
1.03923e-08,0.45,-7.42206e-07,
1.03933e-08,0.45,-5.90018e-07,
1.03943e-08,0.45,-7.37971e-07,
1.03953e-08,0.45,-5.94037e-07,
1.03963e-08,0.45,-7.42021e-07,
1.03973e-08,0.45,-5.91064e-07,
1.03983e-08,0.45,-7.38845e-07,
1.03993e-08,0.45,-5.94679e-07,
1.04003e-08,0.45,-7.42476e-07,
1.04013e-08,0.45,-5.8997e-07,
1.04023e-08,0.45,-7.37334e-07,
1.04033e-08,0.45,-5.93221e-07,
1.04043e-08,0.45,-7.42177e-07,
1.04053e-08,0.45,-5.91749e-07,
1.04063e-08,0.45,-7.40265e-07,
1.04073e-08,0.45,-5.95954e-07,
1.04083e-08,0.45,-7.41187e-07,
1.04093e-08,0.45,-5.90346e-07,
1.04103e-08,0.45,-7.38156e-07,
1.04113e-08,0.45,-5.95167e-07,
1.04123e-08,0.45,-7.43232e-07,
1.04133e-08,0.45,-5.91246e-07,
1.04143e-08,0.45,-7.37413e-07,
1.04153e-08,0.45,-5.95065e-07,
1.04163e-08,0.45,-7.42319e-07,
1.04173e-08,0.45,-5.92021e-07,
1.04183e-08,0.45,-7.38227e-07,
1.04193e-08,0.45,-5.9566e-07,
1.04203e-08,0.45,-7.4171e-07,
1.04213e-08,0.45,-5.91593e-07,
1.04223e-08,0.45,-7.37912e-07,
1.04233e-08,0.45,-5.95237e-07,
1.04243e-08,0.45,-7.41242e-07,
1.04253e-08,0.45,-5.91168e-07,
1.04263e-08,0.45,-7.37493e-07,
1.04273e-08,0.45,-5.9615e-07,
1.04283e-08,0.45,-7.42398e-07,
1.04293e-08,0.45,-5.93617e-07,
1.04303e-08,0.45,-7.37755e-07,
1.04313e-08,0.45,-5.96215e-07,
1.04323e-08,0.45,-7.40731e-07,
1.04333e-08,0.45,-5.93161e-07,
1.04343e-08,0.45,-7.38282e-07,
1.04353e-08,0.45,-5.97912e-07,
1.04363e-08,0.45,-7.42434e-07,
1.04373e-08,0.45,-5.93569e-07,
1.04383e-08,0.45,-7.39003e-07,
1.04393e-08,0.45,-5.9784e-07,
1.04403e-08,0.45,-7.43e-07,
1.04413e-08,0.45,-5.94188e-07,
1.04423e-08,0.45,-7.38513e-07,
1.04433e-08,0.45,-5.97975e-07,
1.04443e-08,0.45,-7.42945e-07,
1.04453e-08,0.45,-5.94174e-07,
1.04463e-08,0.45,-7.3881e-07,
1.04473e-08,0.45,-5.98833e-07,
1.04483e-08,0.45,-7.43127e-07,
1.04493e-08,0.45,-5.95161e-07,
1.04503e-08,0.45,-7.3919e-07,
1.04513e-08,0.45,-5.99059e-07,
1.04523e-08,0.45,-7.4309e-07,
1.04533e-08,0.45,-5.95387e-07,
1.04543e-08,0.45,-7.39472e-07,
1.04553e-08,0.45,-5.99314e-07,
1.04563e-08,0.45,-7.40817e-07,
1.04573e-08,0.45,-5.93714e-07,
1.04583e-08,0.45,-7.33217e-07,
1.04593e-08,0.45,-5.94407e-07,
1.04603e-08,0.45,-7.39966e-07,
1.04613e-08,0.45,-5.93139e-07,
1.04623e-08,0.45,-7.34145e-07,
1.04633e-08,0.45,-5.952e-07,
1.04643e-08,0.45,-7.39616e-07,
1.04653e-08,0.45,-5.92698e-07,
1.04663e-08,0.45,-7.34698e-07,
1.04673e-08,0.45,-5.96594e-07,
1.04683e-08,0.45,-7.38315e-07,
1.04693e-08,0.45,-5.92892e-07,
1.04703e-08,0.45,-7.34695e-07,
1.04713e-08,0.45,-5.96333e-07,
1.04723e-08,0.45,-7.38034e-07,
1.04733e-08,0.45,-5.98667e-07,
1.04743e-08,0.45,-7.31978e-07,
1.04753e-08,0.45,-5.94251e-07,
1.04763e-08,0.45,-7.37615e-07,
1.04773e-08,0.45,-5.97981e-07,
1.04783e-08,0.45,-7.32423e-07,
1.04793e-08,0.45,-5.9849e-07,
1.04803e-08,0.45,-7.32486e-07,
1.04813e-08,0.45,-5.97327e-07,
1.04823e-08,0.45,-7.31313e-07,
1.04833e-08,0.45,-5.9858e-07,
1.04843e-08,0.45,-7.32617e-07,
1.04853e-08,0.45,-5.99393e-07,
1.04863e-08,0.45,-7.32302e-07,
1.04873e-08,0.45,-5.99822e-07,
1.04883e-08,0.45,-7.32684e-07,
1.04893e-08,0.45,-5.97316e-07,
1.04903e-08,0.45,-7.30409e-07,
1.04913e-08,0.45,-5.97985e-07,
1.04923e-08,0.45,-7.31563e-07,
1.04933e-08,0.45,-5.99529e-07,
1.04943e-08,0.45,-7.32043e-07,
1.04953e-08,0.45,-5.98864e-07,
1.04963e-08,0.45,-7.32681e-07,
1.04973e-08,0.45,-5.96332e-07,
1.04983e-08,0.45,-7.31928e-07,
1.04993e-08,0.45,-5.99951e-07,
1.05003e-08,0.45,-7.34002e-07,
1.05013e-08,0.45,-6.01456e-07,
1.05023e-08,0.45,-7.34635e-07,
1.05033e-08,0.45,-6.02339e-07,
1.05043e-08,0.45,-7.37055e-07,
1.05053e-08,0.45,-6.01513e-07,
1.05063e-08,0.45,-7.34921e-07,
1.05073e-08,0.45,-6.01918e-07,
1.05083e-08,0.45,-7.35293e-07,
1.05093e-08,0.45,-6.01649e-07,
1.05103e-08,0.45,-7.35098e-07,
1.05113e-08,0.45,-6.01895e-07,
1.05123e-08,0.45,-7.35126e-07,
1.05133e-08,0.45,-5.99983e-07,
1.05143e-08,0.45,-7.33711e-07,
1.05153e-08,0.45,-5.99026e-07,
1.05163e-08,0.45,-7.37838e-07,
1.05173e-08,0.45,-6.01148e-07,
1.05183e-08,0.45,-7.35662e-07,
1.05193e-08,0.45,-6.01008e-07,
1.05203e-08,0.45,-7.36086e-07,
1.05213e-08,0.45,-6.01531e-07,
1.05223e-08,0.45,-7.3593e-07,
1.05233e-08,0.45,-6.005e-07,
1.05243e-08,0.45,-7.36101e-07,
1.05253e-08,0.45,-6.00552e-07,
1.05263e-08,0.45,-7.35458e-07,
1.05273e-08,0.45,-5.99845e-07,
1.05283e-08,0.45,-7.35521e-07,
1.05293e-08,0.45,-6.00033e-07,
1.05303e-08,0.45,-7.34964e-07,
1.05313e-08,0.45,-5.99109e-07,
1.05323e-08,0.45,-7.35291e-07,
1.05333e-08,0.45,-6.00451e-07,
1.05343e-08,0.45,-7.36174e-07,
1.05353e-08,0.45,-5.99977e-07,
1.05363e-08,0.45,-7.36837e-07,
1.05373e-08,0.45,-5.99766e-07,
1.05383e-08,0.45,-7.36363e-07,
1.05393e-08,0.45,-5.99631e-07,
1.05403e-08,0.45,-7.36442e-07,
1.05413e-08,0.45,-5.99648e-07,
1.05423e-08,0.45,-7.36295e-07,
1.05433e-08,0.45,-5.99601e-07,
1.05443e-08,0.45,-7.34137e-07,
1.05453e-08,0.45,-5.97565e-07,
1.05463e-08,0.45,-7.35141e-07,
1.05473e-08,0.45,-5.97903e-07,
1.05483e-08,0.45,-7.35968e-07,
1.05493e-08,0.45,-5.99251e-07,
1.05503e-08,0.45,-7.36528e-07,
1.05513e-08,0.45,-5.99486e-07,
1.05523e-08,0.45,-7.33193e-07,
1.05533e-08,0.45,-5.98516e-07,
1.05543e-08,0.45,-7.32521e-07,
1.05553e-08,0.45,-5.9752e-07,
1.05563e-08,0.45,-7.31675e-07,
1.05573e-08,0.45,-5.97527e-07,
1.05583e-08,0.45,-7.31699e-07,
1.05593e-08,0.45,-5.96874e-07,
1.05603e-08,0.45,-7.31203e-07,
1.05613e-08,0.45,-5.96681e-07,
1.05623e-08,0.45,-7.30357e-07,
1.05633e-08,0.45,-5.99725e-07,
1.05643e-08,0.45,-7.31482e-07,
1.05653e-08,0.45,-6.00937e-07,
1.05663e-08,0.45,-7.34944e-07,
1.05673e-08,0.45,-5.99786e-07,
1.05683e-08,0.45,-7.32924e-07,
1.05693e-08,0.45,-6.0212e-07,
1.05703e-08,0.45,-7.33338e-07,
1.05713e-08,0.45,-5.97989e-07,
1.05723e-08,0.45,-7.32134e-07,
1.05733e-08,0.45,-6.00525e-07,
1.05743e-08,0.45,-7.33915e-07,
1.05753e-08,0.45,-5.98135e-07,
1.05763e-08,0.45,-7.33475e-07,
1.05773e-08,0.45,-5.99732e-07,
1.05783e-08,0.45,-7.32854e-07,
1.05793e-08,0.45,-5.97541e-07,
1.05803e-08,0.45,-7.32753e-07,
1.05813e-08,0.45,-5.98572e-07,
1.05823e-08,0.45,-7.33322e-07,
1.05833e-08,0.45,-5.98558e-07,
1.05843e-08,0.45,-7.33614e-07,
1.05853e-08,0.45,-6.01403e-07,
1.05863e-08,0.45,-7.34173e-07,
1.05873e-08,0.45,-6.0038e-07,
1.05883e-08,0.45,-7.33321e-07,
1.05893e-08,0.45,-6.00958e-07,
1.05903e-08,0.45,-7.35964e-07,
1.05913e-08,0.45,-6.01908e-07,
1.05923e-08,0.45,-7.34295e-07,
1.05933e-08,0.45,-6.02692e-07,
1.05943e-08,0.45,-7.36763e-07,
1.05953e-08,0.45,-6.02676e-07,
1.05963e-08,0.45,-7.35199e-07,
1.05973e-08,0.45,-6.03733e-07,
1.05983e-08,0.45,-7.35904e-07,
1.05993e-08,0.45,-6.04556e-07,
1.06003e-08,0.45,-7.35896e-07,
1.06013e-08,0.45,-6.03443e-07,
1.06023e-08,0.45,-7.37769e-07,
1.06033e-08,0.45,-6.05464e-07,
1.06043e-08,0.45,-7.36017e-07,
1.06053e-08,0.45,-6.03771e-07,
1.06063e-08,0.45,-7.38606e-07,
1.06073e-08,0.45,-6.06333e-07,
1.06083e-08,0.45,-7.37057e-07,
1.06093e-08,0.45,-6.04585e-07,
1.06103e-08,0.45,-7.39056e-07,
1.06113e-08,0.45,-6.06528e-07,
1.06123e-08,0.45,-7.37089e-07,
1.06133e-08,0.45,-6.04593e-07,
1.06143e-08,0.45,-7.39008e-07,
1.06153e-08,0.45,-6.10783e-07,
1.06163e-08,0.45,-7.39961e-07,
1.06173e-08,0.45,-6.05859e-07,
1.06183e-08,0.45,-7.4045e-07,
1.06193e-08,0.45,-6.09448e-07,
1.06203e-08,0.45,-7.39701e-07,
1.06213e-08,0.45,-6.08431e-07,
1.06223e-08,0.45,-7.39202e-07,
1.06233e-08,0.45,-6.10854e-07,
1.06243e-08,0.45,-7.40672e-07,
