34:*******************************************,
Transient Analysis,
Mon Nov 14 20:38:27 2022,
Input file: \\tsclient\C\Users\espen\Repositories\TFE4152\TFE4152-Memory-Array\AIM-Spice\bitcell_nor.cir,
time [sec],v(vdd) [V],i(vdd1) [A],
2.14083e-08,0.45,-5.67937e-08,
2.14093e-08,0.45,-1.96142e-08,
2.14103e-08,0.45,-5.71712e-08,
2.14113e-08,0.45,-1.90941e-08,
2.14123e-08,0.45,-5.68162e-08,
2.14133e-08,0.45,-1.99856e-08,
2.14143e-08,0.45,-5.78744e-08,
2.14153e-08,0.45,-1.92786e-08,
2.14163e-08,0.45,-5.70427e-08,
2.14173e-08,0.45,-1.87507e-08,
2.14183e-08,0.45,-5.76045e-08,
2.14193e-08,0.45,-1.92212e-08,
2.14203e-08,0.45,-5.72935e-08,
2.14213e-08,0.45,-1.97449e-08,
2.14223e-08,0.45,-5.79519e-08,
2.14233e-08,0.45,-1.82158e-08,
2.14243e-08,0.45,-5.74359e-08,
2.14253e-08,0.45,-1.84948e-08,
2.14263e-08,0.45,-5.82813e-08,
2.14273e-08,0.45,-1.86797e-08,
2.14283e-08,0.45,-5.80478e-08,
2.14293e-08,0.45,-1.88926e-08,
2.14303e-08,0.45,-5.84648e-08,
2.14313e-08,0.45,-1.78691e-08,
2.14323e-08,0.45,-5.41877e-08,
2.14333e-08,0.45,-1.87306e-08,
2.14343e-08,0.45,-5.55264e-08,
2.14353e-08,0.45,-1.69308e-08,
2.14363e-08,0.45,-5.45018e-08,
2.14373e-08,0.45,-1.78006e-08,
2.14383e-08,0.45,-5.69408e-08,
2.14393e-08,0.45,-1.72052e-08,
2.14403e-08,0.45,-5.44628e-08,
2.14413e-08,0.45,-1.9022e-08,
2.14423e-08,0.45,-5.60935e-08,
2.14433e-08,0.45,-1.70202e-08,
2.14443e-08,0.45,-5.56414e-08,
2.14453e-08,0.45,-1.93167e-08,
2.14463e-08,0.45,-5.67984e-08,
2.14473e-08,0.45,-1.84343e-08,
2.14483e-08,0.45,-5.48586e-08,
2.14493e-08,0.45,-1.91656e-08,
2.14503e-08,0.45,-5.76291e-08,
2.14513e-08,0.45,-1.93085e-08,
2.14523e-08,0.45,-5.49025e-08,
2.14533e-08,0.45,-1.95606e-08,
2.14543e-08,0.45,-5.67742e-08,
2.14553e-08,0.45,-1.89967e-08,
2.14563e-08,0.45,-5.59339e-08,
2.14573e-08,0.45,-1.86318e-08,
2.14583e-08,0.45,-5.70186e-08,
2.14593e-08,0.45,-1.67831e-08,
2.14603e-08,0.45,-5.5052e-08,
2.14613e-08,0.45,-1.52044e-08,
2.14623e-08,0.45,-5.77578e-08,
2.14633e-08,0.45,-1.50506e-08,
2.14643e-08,0.45,-5.68807e-08,
2.14653e-08,0.45,-1.52502e-08,
2.14663e-08,0.45,-5.71676e-08,
2.14673e-08,0.45,-1.50785e-08,
2.14683e-08,0.45,-5.67299e-08,
2.14693e-08,0.45,-1.66353e-08,
2.14703e-08,0.45,-5.80801e-08,
2.14713e-08,0.45,-1.52286e-08,
2.14723e-08,0.45,-5.68981e-08,
2.14733e-08,0.45,-1.66134e-08,
2.14743e-08,0.45,-5.798e-08,
2.14753e-08,0.45,-1.48265e-08,
2.14763e-08,0.45,-5.72499e-08,
2.14773e-08,0.45,-1.60064e-08,
2.14783e-08,0.45,-5.61077e-08,
2.14793e-08,0.45,-1.44328e-08,
2.14803e-08,0.45,-5.76198e-08,
2.14813e-08,0.45,-1.52363e-08,
2.14823e-08,0.45,-6.11509e-08,
2.14833e-08,0.45,-1.49133e-08,
2.14843e-08,0.45,-5.56224e-08,
2.14853e-08,0.45,-1.44425e-08,
2.14863e-08,0.45,-6.25517e-08,
2.14873e-08,0.45,-1.41996e-08,
2.14883e-08,0.45,-5.65658e-08,
2.14893e-08,0.45,-1.41171e-08,
2.14903e-08,0.45,-6.14682e-08,
2.14913e-08,0.45,-1.35367e-08,
2.14923e-08,0.45,-5.92938e-08,
2.14933e-08,0.45,-1.53605e-08,
2.14943e-08,0.45,-6.32618e-08,
2.14953e-08,0.45,-1.3523e-08,
2.14963e-08,0.45,-6.07939e-08,
2.14973e-08,0.45,-1.58754e-08,
2.14983e-08,0.45,-6.43085e-08,
2.14993e-08,0.45,-9.20416e-09,
2.15003e-08,0.45,-5.84742e-08,
2.15013e-08,0.45,-1.54094e-08,
2.15023e-08,0.45,-6.36402e-08,
2.15033e-08,0.45,-1.02699e-08,
2.15043e-08,0.45,-5.88719e-08,
2.15053e-08,0.45,-1.51579e-08,
2.15063e-08,0.45,-6.03951e-08,
2.15073e-08,0.45,-1.1801e-08,
2.15083e-08,0.45,-5.57681e-08,
2.15093e-08,0.45,-1.58731e-08,
2.15103e-08,0.45,-6.03253e-08,
2.15113e-08,0.45,-1.29075e-08,
2.15123e-08,0.45,-5.69347e-08,
2.15133e-08,0.45,-1.64121e-08,
2.15143e-08,0.45,-5.96759e-08,
2.15153e-08,0.45,-1.24987e-08,
2.15163e-08,0.45,-5.70227e-08,
2.15173e-08,0.45,-1.47621e-08,
2.15183e-08,0.45,-5.815e-08,
2.15193e-08,0.45,-1.37452e-08,
2.15203e-08,0.45,-5.59087e-08,
2.15213e-08,0.45,-1.75016e-08,
2.15223e-08,0.45,-5.90013e-08,
2.15233e-08,0.45,-1.23984e-08,
2.15243e-08,0.45,-5.46553e-08,
2.15253e-08,0.45,-1.77993e-08,
2.15263e-08,0.45,-5.98972e-08,
2.15273e-08,0.45,-1.33992e-08,
2.15283e-08,0.45,-5.36197e-08,
2.15293e-08,0.45,-1.69041e-08,
2.15303e-08,0.45,-5.99647e-08,
2.15313e-08,0.45,-1.46872e-08,
2.15323e-08,0.45,-5.53624e-08,
2.15333e-08,0.45,-1.71018e-08,
2.15343e-08,0.45,-5.77775e-08,
2.15353e-08,0.45,-1.24115e-08,
2.15363e-08,0.45,-5.59298e-08,
2.15373e-08,0.45,-1.385e-08,
2.15383e-08,0.45,-5.7183e-08,
2.15393e-08,0.45,-1.18879e-08,
2.15403e-08,0.45,-5.693e-08,
2.15413e-08,0.45,-1.44263e-08,
2.15423e-08,0.45,-5.91276e-08,
2.15433e-08,0.45,-1.07957e-08,
2.15443e-08,0.45,-5.64426e-08,
2.15453e-08,0.45,-1.36596e-08,
2.15463e-08,0.45,-5.86118e-08,
2.15473e-08,0.45,-1.27136e-08,
2.15483e-08,0.45,-5.76762e-08,
2.15493e-08,0.45,-1.19823e-08,
2.15503e-08,0.45,-5.7676e-08,
2.15513e-08,0.45,-1.20585e-08,
2.15523e-08,0.45,-5.7614e-08,
2.15533e-08,0.45,-9.71352e-09,
2.15543e-08,0.45,-6.08762e-08,
2.15553e-08,0.45,-1.26752e-08,
2.15563e-08,0.45,-5.82535e-08,
2.15573e-08,0.45,-8.27053e-09,
2.15583e-08,0.45,-6.01747e-08,
2.15593e-08,0.45,-9.8889e-09,
2.15603e-08,0.45,-5.56829e-08,
2.15613e-08,0.45,-1.10176e-08,
2.15623e-08,0.45,-6.14e-08,
2.15633e-08,0.45,-1.06909e-08,
2.15643e-08,0.45,-5.64574e-08,
2.15653e-08,0.45,-9.64876e-09,
2.15663e-08,0.45,-5.9621e-08,
2.15673e-08,0.45,-1.22412e-08,
2.15683e-08,0.45,-5.65025e-08,
2.15693e-08,0.45,-9.73147e-09,
2.15703e-08,0.45,-5.94711e-08,
2.15713e-08,0.45,-1.24482e-08,
2.15723e-08,0.45,-5.65908e-08,
2.15733e-08,0.45,-9.50777e-09,
2.15743e-08,0.45,-5.92356e-08,
2.15753e-08,0.45,-1.21661e-08,
2.15763e-08,0.45,-5.65099e-08,
2.15773e-08,0.45,-9.61928e-09,
2.15783e-08,0.45,-5.9309e-08,
2.15793e-08,0.45,-1.20675e-08,
2.15803e-08,0.45,-5.65544e-08,
2.15813e-08,0.45,-9.33754e-09,
2.15823e-08,0.45,-5.91966e-08,
2.15833e-08,0.45,-1.19177e-08,
2.15843e-08,0.45,-5.67924e-08,
2.15853e-08,0.45,-9.33707e-09,
2.15863e-08,0.45,-5.93519e-08,
2.15873e-08,0.45,-1.17961e-08,
2.15883e-08,0.45,-5.651e-08,
2.15893e-08,0.45,-9.15855e-09,
2.15903e-08,0.45,-5.88521e-08,
2.15913e-08,0.45,-1.15665e-08,
2.15923e-08,0.45,-5.6521e-08,
2.15933e-08,0.45,-9.17275e-09,
2.15943e-08,0.45,-5.89095e-08,
2.15953e-08,0.45,-1.15587e-08,
2.15963e-08,0.45,-5.6694e-08,
2.15973e-08,0.45,-9.18502e-09,
2.15983e-08,0.45,-5.86489e-08,
2.15993e-08,0.45,-1.11998e-08,
2.16003e-08,0.45,-5.65261e-08,
2.16013e-08,0.45,-9.05539e-09,
2.16023e-08,0.45,-5.88355e-08,
2.16033e-08,0.45,-1.14046e-08,
2.16043e-08,0.45,-5.63812e-08,
2.16053e-08,0.45,-8.93093e-09,
2.16063e-08,0.45,-5.80812e-08,
2.16073e-08,0.45,-1.23547e-08,
2.16083e-08,0.45,-5.81166e-08,
2.16093e-08,0.45,-1.10429e-08,
2.16103e-08,0.45,-6.0548e-08,
2.16113e-08,0.45,-1.10554e-08,
2.16123e-08,0.45,-5.8441e-08,
2.16133e-08,0.45,-9.34104e-09,
2.16143e-08,0.45,-6.05499e-08,
2.16153e-08,0.45,-1.12995e-08,
2.16163e-08,0.45,-5.8723e-08,
2.16173e-08,0.45,-9.31296e-09,
2.16183e-08,0.45,-6.04738e-08,
2.16193e-08,0.45,-1.10626e-08,
2.16203e-08,0.45,-5.86978e-08,
2.16213e-08,0.45,-9.55895e-09,
2.16223e-08,0.45,-6.04681e-08,
2.16233e-08,0.45,-1.12628e-08,
2.16243e-08,0.45,-5.87408e-08,
2.16253e-08,0.45,-9.72365e-09,
2.16263e-08,0.45,-6.0044e-08,
2.16273e-08,0.45,-1.1169e-08,
2.16283e-08,0.45,-5.83168e-08,
2.16293e-08,0.45,-9.37885e-09,
2.16303e-08,0.45,-5.99542e-08,
2.16313e-08,0.45,-1.10473e-08,
2.16323e-08,0.45,-5.80392e-08,
2.16333e-08,0.45,-9.50329e-09,
2.16343e-08,0.45,-6.00365e-08,
2.16353e-08,0.45,-1.09687e-08,
2.16363e-08,0.45,-5.81801e-08,
2.16373e-08,0.45,-9.77576e-09,
2.16383e-08,0.45,-6.03517e-08,
2.16393e-08,0.45,-1.12843e-08,
2.16403e-08,0.45,-5.83041e-08,
2.16413e-08,0.45,-9.93694e-09,
2.16423e-08,0.45,-6.05118e-08,
2.16433e-08,0.45,-1.1412e-08,
2.16443e-08,0.45,-5.82762e-08,
2.16453e-08,0.45,-9.98806e-09,
2.16463e-08,0.45,-6.02288e-08,
2.16473e-08,0.45,-1.15873e-08,
2.16483e-08,0.45,-5.7937e-08,
2.16493e-08,0.45,-1.06133e-08,
2.16503e-08,0.45,-6.02252e-08,
2.16513e-08,0.45,-1.19889e-08,
2.16523e-08,0.45,-6.8588e-08,
2.16533e-08,0.45,-1.64599e-08,
2.16543e-08,0.45,-6.60615e-08,
2.16553e-08,0.45,-1.69137e-08,
2.16563e-08,0.45,-6.37132e-08,
2.16573e-08,0.45,-1.55152e-08,
2.16583e-08,0.45,-6.30792e-08,
2.16593e-08,0.45,-1.78919e-08,
2.16603e-08,0.45,-6.23855e-08,
2.16613e-08,0.45,-1.64237e-08,
2.16623e-08,0.45,-5.66887e-08,
2.16633e-08,0.45,-1.40412e-08,
2.16643e-08,0.45,-5.33427e-08,
2.16653e-08,0.45,-2.00369e-08,
2.16663e-08,0.45,-5.75143e-08,
2.16673e-08,0.45,-1.94406e-08,
2.16683e-08,0.45,-5.72347e-08,
2.16693e-08,0.45,-2.0378e-08,
2.16703e-08,0.45,-5.60827e-08,
2.16713e-08,0.45,-2.03554e-08,
2.16723e-08,0.45,-5.71141e-08,
2.16733e-08,0.45,-2.05433e-08,
2.16743e-08,0.45,-5.60317e-08,
2.16753e-08,0.45,-2.09448e-08,
2.16763e-08,0.45,-5.67266e-08,
2.16773e-08,0.45,-2.11264e-08,
2.16783e-08,0.45,-5.57602e-08,
2.16793e-08,0.45,-2.22389e-08,
2.16803e-08,0.45,-5.60964e-08,
2.16813e-08,0.45,-2.13521e-08,
2.16823e-08,0.45,-5.54834e-08,
2.16833e-08,0.45,-2.27092e-08,
2.16843e-08,0.45,-5.57426e-08,
2.16853e-08,0.45,-2.17003e-08,
2.16863e-08,0.45,-5.66981e-08,
2.16873e-08,0.45,-2.21634e-08,
2.16883e-08,0.45,-5.66762e-08,
2.16893e-08,0.45,-2.08977e-08,
2.16903e-08,0.45,-5.56654e-08,
2.16913e-08,0.45,-2.25146e-08,
2.16923e-08,0.45,-5.61786e-08,
2.16933e-08,0.45,-2.0909e-08,
2.16943e-08,0.45,-5.6631e-08,
2.16953e-08,0.45,-2.16922e-08,
2.16963e-08,0.45,-5.74334e-08,
2.16973e-08,0.45,-2.31278e-08,
2.16983e-08,0.45,-6.53104e-08,
2.16993e-08,0.45,-2.49114e-08,
2.17003e-08,0.45,-6.04558e-08,
2.17013e-08,0.45,-2.29615e-08,
2.17023e-08,0.45,-6.20111e-08,
2.17033e-08,0.45,-2.62684e-08,
2.17043e-08,0.45,-6.17688e-08,
2.17053e-08,0.45,-2.47289e-08,
2.17063e-08,0.45,-6.25926e-08,
2.17073e-08,0.45,-2.40262e-08,
2.17083e-08,0.45,-6.20725e-08,
2.17093e-08,0.45,-2.36774e-08,
2.17103e-08,0.45,-6.2167e-08,
2.17113e-08,0.45,-2.43308e-08,
2.17123e-08,0.45,-6.22742e-08,
2.17133e-08,0.45,-2.43388e-08,
2.17143e-08,0.45,-6.25517e-08,
2.17153e-08,0.45,-2.49584e-08,
2.17163e-08,0.45,-6.20871e-08,
2.17173e-08,0.45,-2.46015e-08,
2.17183e-08,0.45,-6.25122e-08,
2.17193e-08,0.45,-2.48578e-08,
2.17203e-08,0.45,-6.14476e-08,
2.17213e-08,0.45,-2.50246e-08,
2.17223e-08,0.45,-6.21828e-08,
2.17233e-08,0.45,-2.52156e-08,
2.17243e-08,0.45,-6.15178e-08,
2.17253e-08,0.45,-2.50048e-08,
2.17263e-08,0.45,-5.83627e-08,
2.17273e-08,0.45,-2.23832e-08,
2.17283e-08,0.45,-5.97144e-08,
2.17293e-08,0.45,-2.31078e-08,
2.17303e-08,0.45,-5.89779e-08,
2.17313e-08,0.45,-2.3965e-08,
2.17323e-08,0.45,-6.0711e-08,
2.17333e-08,0.45,-2.23602e-08,
2.17343e-08,0.45,-5.99011e-08,
2.17353e-08,0.45,-2.08676e-08,
2.17363e-08,0.45,-5.82475e-08,
2.17373e-08,0.45,-1.7644e-08,
2.17383e-08,0.45,-5.8947e-08,
2.17393e-08,0.45,-1.92707e-08,
2.17403e-08,0.45,-5.78885e-08,
2.17413e-08,0.45,-1.75598e-08,
2.17423e-08,0.45,-5.85234e-08,
2.17433e-08,0.45,-1.94587e-08,
2.17443e-08,0.45,-5.75735e-08,
2.17453e-08,0.45,-1.73247e-08,
2.17463e-08,0.45,-5.85741e-08,
2.17473e-08,0.45,-1.84749e-08,
2.17483e-08,0.45,-5.87556e-08,
2.17493e-08,0.45,-1.77535e-08,
2.17503e-08,0.45,-5.83141e-08,
2.17513e-08,0.45,-1.95536e-08,
2.17523e-08,0.45,-5.95232e-08,
2.17533e-08,0.45,-1.87066e-08,
2.17543e-08,0.45,-5.9007e-08,
2.17553e-08,0.45,-1.68152e-08,
2.17563e-08,0.45,-5.95885e-08,
2.17573e-08,0.45,-1.62779e-08,
2.17583e-08,0.45,-5.88943e-08,
2.17593e-08,0.45,-1.74007e-08,
2.17603e-08,0.45,-6.00577e-08,
2.17613e-08,0.45,-1.63987e-08,
2.17623e-08,0.45,-5.86952e-08,
2.17633e-08,0.45,-1.63763e-08,
2.17643e-08,0.45,-5.93897e-08,
2.17653e-08,0.45,-1.71431e-08,
2.17663e-08,0.45,-5.85053e-08,
2.17673e-08,0.45,-1.73297e-08,
2.17683e-08,0.45,-5.8523e-08,
2.17693e-08,0.45,-1.75986e-08,
2.17703e-08,0.45,-5.86918e-08,
2.17713e-08,0.45,-1.67471e-08,
2.17723e-08,0.45,-6.14656e-08,
2.17733e-08,0.45,-2.00998e-08,
2.17743e-08,0.45,-6.03362e-08,
2.17753e-08,0.45,-1.93019e-08,
2.17763e-08,0.45,-6.0319e-08,
2.17773e-08,0.45,-2.19142e-08,
2.17783e-08,0.45,-5.95042e-08,
2.17793e-08,0.45,-1.8538e-08,
2.17803e-08,0.45,-6.0537e-08,
2.17813e-08,0.45,-1.96934e-08,
2.17823e-08,0.45,-5.95859e-08,
2.17833e-08,0.45,-1.91143e-08,
2.17843e-08,0.45,-6.07808e-08,
2.17853e-08,0.45,-2.00747e-08,
2.17863e-08,0.45,-5.7901e-08,
2.17873e-08,0.45,-2.02599e-08,
2.17883e-08,0.45,-6.13744e-08,
2.17893e-08,0.45,-2.07991e-08,
2.17903e-08,0.45,-5.8577e-08,
2.17913e-08,0.45,-1.86442e-08,
2.17923e-08,0.45,-6.03405e-08,
2.17933e-08,0.45,-2.07159e-08,
2.17943e-08,0.45,-5.76743e-08,
2.17953e-08,0.45,-2.19631e-08,
2.17963e-08,0.45,-6.13414e-08,
2.17973e-08,0.45,-2.07593e-08,
2.17983e-08,0.45,-6.02344e-08,
2.17993e-08,0.45,-1.90597e-08,
2.18003e-08,0.45,-5.84394e-08,
2.18013e-08,0.45,-2.17362e-08,
2.18023e-08,0.45,-5.96486e-08,
2.18033e-08,0.45,-2.02352e-08,
2.18043e-08,0.45,-5.68314e-08,
2.18053e-08,0.45,-2.05373e-08,
2.18063e-08,0.45,-5.84548e-08,
2.18073e-08,0.45,-2.02592e-08,
2.18083e-08,0.45,-5.46275e-08,
2.18093e-08,0.45,-1.78393e-08,
2.18103e-08,0.45,-5.63211e-08,
2.18113e-08,0.45,-1.93558e-08,
2.18123e-08,0.45,-5.33025e-08,
2.18133e-08,0.45,-2.23856e-08,
2.18143e-08,0.45,-6.04345e-08,
2.18153e-08,0.45,-2.34466e-08,
2.18163e-08,0.45,-5.72192e-08,
2.18173e-08,0.45,-2.1881e-08,
2.18183e-08,0.45,-6.03658e-08,
2.18193e-08,0.45,-2.4473e-08,
2.18203e-08,0.45,-5.66481e-08,
2.18213e-08,0.45,-2.10744e-08,
2.18223e-08,0.45,-5.96859e-08,
2.18233e-08,0.45,-2.5012e-08,
2.18243e-08,0.45,-5.82855e-08,
2.18253e-08,0.45,-2.22574e-08,
2.18263e-08,0.45,-5.94397e-08,
2.18273e-08,0.45,-2.56148e-08,
2.18283e-08,0.45,-5.71925e-08,
2.18293e-08,0.45,-2.30436e-08,
2.18303e-08,0.45,-5.9246e-08,
2.18313e-08,0.45,-2.54395e-08,
2.18323e-08,0.45,-5.725e-08,
2.18333e-08,0.45,-2.37702e-08,
2.18343e-08,0.45,-5.8475e-08,
2.18353e-08,0.45,-2.61389e-08,
2.18363e-08,0.45,-5.65955e-08,
2.18373e-08,0.45,-2.44359e-08,
2.18383e-08,0.45,-5.89762e-08,
2.18393e-08,0.45,-2.56866e-08,
2.18403e-08,0.45,-5.84825e-08,
2.18413e-08,0.45,-2.41315e-08,
2.18423e-08,0.45,-5.9899e-08,
2.18433e-08,0.45,-2.64261e-08,
2.18443e-08,0.45,-6.16763e-08,
2.18453e-08,0.45,-2.60873e-08,
2.18463e-08,0.45,-6.10454e-08,
2.18473e-08,0.45,-2.60584e-08,
2.18483e-08,0.45,-6.09629e-08,
2.18493e-08,0.45,-2.45483e-08,
2.18503e-08,0.45,-5.84704e-08,
2.18513e-08,0.45,-2.57092e-08,
2.18523e-08,0.45,-6.34597e-08,
2.18533e-08,0.45,-2.66532e-08,
2.18543e-08,0.45,-5.92435e-08,
2.18553e-08,0.45,-2.60367e-08,
2.18563e-08,0.45,-6.31858e-08,
2.18573e-08,0.45,-2.66103e-08,
2.18583e-08,0.45,-5.93912e-08,
2.18593e-08,0.45,-2.58354e-08,
2.18603e-08,0.45,-6.31671e-08,
2.18613e-08,0.45,-2.77454e-08,
2.18623e-08,0.45,-5.82035e-08,
2.18633e-08,0.45,-1.7011e-08,
2.18643e-08,0.45,-5.27007e-08,
2.18653e-08,0.45,-2.37216e-08,
2.18663e-08,0.45,-5.72952e-08,
2.18673e-08,0.45,-1.96045e-08,
2.18683e-08,0.45,-5.28912e-08,
2.18693e-08,0.45,-2.11924e-08,
2.18703e-08,0.45,-5.54679e-08,
2.18713e-08,0.45,-1.98308e-08,
2.18723e-08,0.45,-5.58106e-08,
2.18733e-08,0.45,-2.28142e-08,
2.18743e-08,0.45,-5.39171e-08,
2.18753e-08,0.45,-2.20623e-08,
2.18763e-08,0.45,-5.5723e-08,
2.18773e-08,0.45,-2.35775e-08,
2.18783e-08,0.45,-5.4172e-08,
2.18793e-08,0.45,-2.20442e-08,
2.18803e-08,0.45,-5.59159e-08,
2.18813e-08,0.45,-2.4482e-08,
2.18823e-08,0.45,-5.25361e-08,
2.18833e-08,0.45,-2.19802e-08,
2.18843e-08,0.45,-5.47806e-08,
2.18853e-08,0.45,-2.44916e-08,
2.18863e-08,0.45,-5.2381e-08,
2.18873e-08,0.45,-2.4271e-08,
2.18883e-08,0.45,-5.57621e-08,
2.18893e-08,0.45,-2.35427e-08,
2.18903e-08,0.45,-5.17595e-08,
2.18913e-08,0.45,-2.17198e-08,
2.18923e-08,0.45,-5.73286e-08,
2.18933e-08,0.45,-2.55039e-08,
2.18943e-08,0.45,-5.30408e-08,
2.18953e-08,0.45,-2.55435e-08,
2.18963e-08,0.45,-5.56564e-08,
2.18973e-08,0.45,-2.77175e-08,
2.18983e-08,0.45,-5.16415e-08,
2.18993e-08,0.45,-2.39509e-08,
2.19003e-08,0.45,-5.43785e-08,
2.19013e-08,0.45,-2.56979e-08,
2.19023e-08,0.45,-5.42593e-08,
2.19033e-08,0.45,-2.46764e-08,
2.19043e-08,0.45,-5.55312e-08,
2.19053e-08,0.45,-2.84477e-08,
2.19063e-08,0.45,-5.16781e-08,
2.19073e-08,0.45,-2.56692e-08,
2.19083e-08,0.45,-5.27818e-08,
2.19093e-08,0.45,-2.73886e-08,
2.19103e-08,0.45,-5.07034e-08,
2.19113e-08,0.45,-2.53409e-08,
2.19123e-08,0.45,-5.20837e-08,
2.19133e-08,0.45,-2.80261e-08,
2.19143e-08,0.45,-5.04231e-08,
2.19153e-08,0.45,-2.49162e-08,
2.19163e-08,0.45,-4.97977e-08,
2.19173e-08,0.45,-2.58617e-08,
2.19183e-08,0.45,-4.76576e-08,
2.19193e-08,0.45,-2.57149e-08,
2.19203e-08,0.45,-5.13256e-08,
2.19213e-08,0.45,-2.77378e-08,
2.19223e-08,0.45,-4.88034e-08,
2.19233e-08,0.45,-2.63878e-08,
2.19243e-08,0.45,-5.08046e-08,
2.19253e-08,0.45,-2.98532e-08,
2.19263e-08,0.45,-4.85681e-08,
2.19273e-08,0.45,-2.91038e-08,
2.19283e-08,0.45,-5.00924e-08,
2.19293e-08,0.45,-3.10047e-08,
2.19303e-08,0.45,-4.82152e-08,
2.19313e-08,0.45,-2.70742e-08,
2.19323e-08,0.45,-4.95918e-08,
2.19333e-08,0.45,-2.8483e-08,
2.19343e-08,0.45,-5.09187e-08,
2.19353e-08,0.45,-2.96205e-08,
2.19363e-08,0.45,-5.20945e-08,
2.19373e-08,0.45,-3.01888e-08,
2.19383e-08,0.45,-4.76529e-08,
2.19393e-08,0.45,-2.76346e-08,
2.19403e-08,0.45,-5.16609e-08,
2.19413e-08,0.45,-3.28591e-08,
2.19423e-08,0.45,-4.98177e-08,
2.19433e-08,0.45,-2.77399e-08,
2.19443e-08,0.45,-5.0512e-08,
2.19453e-08,0.45,-3.2058e-08,
2.19463e-08,0.45,-5.07396e-08,
2.19473e-08,0.45,-3.07248e-08,
2.19483e-08,0.45,-5.18373e-08,
2.19493e-08,0.45,-3.19683e-08,
2.19503e-08,0.45,-5.23871e-08,
2.19513e-08,0.45,-2.89055e-08,
2.19523e-08,0.45,-5.27558e-08,
2.19533e-08,0.45,-2.96633e-08,
2.19543e-08,0.45,-5.16272e-08,
2.19553e-08,0.45,-2.81424e-08,
2.19563e-08,0.45,-5.25221e-08,
2.19573e-08,0.45,-2.91566e-08,
2.19583e-08,0.45,-5.16618e-08,
2.19593e-08,0.45,-2.83278e-08,
2.19603e-08,0.45,-5.27873e-08,
2.19613e-08,0.45,-2.9334e-08,
2.19623e-08,0.45,-5.16006e-08,
2.19633e-08,0.45,-2.85951e-08,
2.19643e-08,0.45,-5.24392e-08,
2.19653e-08,0.45,-2.95673e-08,
2.19663e-08,0.45,-5.122e-08,
2.19673e-08,0.45,-2.8732e-08,
2.19683e-08,0.45,-5.22223e-08,
2.19693e-08,0.45,-2.98167e-08,
2.19703e-08,0.45,-5.18206e-08,
2.19713e-08,0.45,-2.93724e-08,
2.19723e-08,0.45,-5.26593e-08,
2.19733e-08,0.45,-3.02688e-08,
2.19743e-08,0.45,-5.23172e-08,
2.19753e-08,0.45,-2.95372e-08,
2.19763e-08,0.45,-5.28176e-08,
2.19773e-08,0.45,-2.97712e-08,
2.19783e-08,0.45,-5.05908e-08,
2.19793e-08,0.45,-2.72819e-08,
2.19803e-08,0.45,-5.31491e-08,
2.19813e-08,0.45,-2.94241e-08,
2.19823e-08,0.45,-5.17241e-08,
2.19833e-08,0.45,-2.71028e-08,
2.19843e-08,0.45,-5.29546e-08,
2.19853e-08,0.45,-2.76482e-08,
2.19863e-08,0.45,-5.22549e-08,
2.19873e-08,0.45,-2.59743e-08,
2.19883e-08,0.45,-5.3061e-08,
2.19893e-08,0.45,-2.78787e-08,
2.19903e-08,0.45,-5.26715e-08,
2.19913e-08,0.45,-2.65754e-08,
2.19923e-08,0.45,-5.37226e-08,
2.19933e-08,0.45,-2.8938e-08,
2.19943e-08,0.45,-5.21019e-08,
2.19953e-08,0.45,-2.6552e-08,
2.19963e-08,0.45,-5.37309e-08,
2.19973e-08,0.45,-3.0578e-08,
2.19983e-08,0.45,-5.412e-08,
2.19993e-08,0.45,-2.66701e-08,
2.20003e-08,0.45,-5.36905e-08,
2.20013e-08,0.45,-3.10959e-08,
2.20023e-08,0.45,-5.4939e-08,
2.20033e-08,0.45,-2.6326e-08,
2.20043e-08,0.45,-5.35113e-08,
2.20053e-08,0.45,-3.10699e-08,
2.20063e-08,0.45,-5.49105e-08,
2.20073e-08,0.45,-2.72452e-08,
2.20083e-08,0.45,-5.29264e-08,
2.20093e-08,0.45,-3.01792e-08,
2.20103e-08,0.45,-5.43267e-08,
2.20113e-08,0.45,-2.68093e-08,
2.20123e-08,0.45,-5.32565e-08,
2.20133e-08,0.45,-3.04537e-08,
2.20143e-08,0.45,-5.44007e-08,
2.20153e-08,0.45,-2.65933e-08,
2.20163e-08,0.45,-5.44025e-08,
2.20173e-08,0.45,-3.10661e-08,
2.20183e-08,0.45,-5.38617e-08,
2.20193e-08,0.45,-2.60971e-08,
2.20203e-08,0.45,-5.43643e-08,
2.20213e-08,0.45,-3.06938e-08,
2.20223e-08,0.45,-5.49588e-08,
2.20233e-08,0.45,-2.68231e-08,
2.20243e-08,0.45,-5.37195e-08,
2.20253e-08,0.45,-3.02576e-08,
2.20263e-08,0.45,-5.33405e-08,
2.20273e-08,0.45,-2.75865e-08,
2.20283e-08,0.45,-5.42579e-08,
2.20293e-08,0.45,-3.03134e-08,
2.20303e-08,0.45,-5.26286e-08,
2.20313e-08,0.45,-2.82759e-08,
2.20323e-08,0.45,-5.45725e-08,
2.20333e-08,0.45,-2.61968e-08,
2.20343e-08,0.45,-5.22493e-08,
2.20353e-08,0.45,-2.76295e-08,
2.20363e-08,0.45,-5.31189e-08,
2.20373e-08,0.45,-2.80228e-08,
2.20383e-08,0.45,-5.19976e-08,
