46:*******************************************,
DC Transfer Curves,
Thu Nov 10 10:37:55 2022,
Input file: \\tsclient\C\Users\espen\Repositories\TFE4152\TFE4152-Memory-Array\AIM-Spice\not_tb.cir,
sweep [V],v(ref) [V],v(out) [V],
0.29,0.5,0.96949,
0.291,0.5,0.969126,
0.292,0.5,0.96876,
0.293,0.5,0.96839,
0.294,0.5,0.968017,
0.295,0.5,0.96764,
0.296,0.5,0.96726,
0.297,0.5,0.966877,
0.298,0.5,0.966491,
0.299,0.5,0.966101,
0.3,0.5,0.965707,
0.301,0.5,0.96531,
0.302,0.5,0.964909,
0.303,0.5,0.964505,
0.304,0.5,0.964097,
0.305,0.5,0.963686,
0.306,0.5,0.963271,
0.307,0.5,0.962852,
0.308,0.5,0.96243,
0.309,0.5,0.962004,
0.31,0.5,0.961574,
0.311,0.5,0.96114,
0.312,0.5,0.960702,
0.313,0.5,0.96026,
0.314,0.5,0.959815,
0.315,0.5,0.959365,
0.316,0.5,0.958912,
0.317,0.5,0.958454,
0.318,0.5,0.957992,
0.319,0.5,0.957526,
0.32,0.5,0.957056,
0.321,0.5,0.956582,
0.322,0.5,0.956103,
0.323,0.5,0.95562,
0.324,0.5,0.955133,
0.325,0.5,0.954641,
0.326,0.5,0.954145,
0.327,0.5,0.953644,
0.328,0.5,0.953139,
0.329,0.5,0.952629,
0.33,0.5,0.952114,
0.331,0.5,0.951595,
0.332,0.5,0.951071,
0.333,0.5,0.950542,
0.334,0.5,0.950008,
0.335,0.5,0.949469,
0.336,0.5,0.948925,
0.337,0.5,0.948376,
0.338,0.5,0.947821,
0.339,0.5,0.947262,
0.34,0.5,0.946697,
0.341,0.5,0.946127,
0.342,0.5,0.945551,
0.343,0.5,0.94497,
0.344,0.5,0.944383,
0.345,0.5,0.943791,
0.346,0.5,0.943193,
0.347,0.5,0.942589,
0.348,0.5,0.941979,
0.349,0.5,0.941363,
0.35,0.5,0.940741,
0.351,0.5,0.940113,
0.352,0.5,0.939478,
0.353,0.5,0.938838,
0.354,0.5,0.93819,
0.355,0.5,0.937537,
0.356,0.5,0.936876,
0.357,0.5,0.936209,
0.358,0.5,0.935535,
0.359,0.5,0.934854,
0.36,0.5,0.934166,
0.361,0.5,0.93347,
0.362,0.5,0.932768,
0.363,0.5,0.932057,
0.364,0.5,0.93134,
0.365,0.5,0.930614,
0.366,0.5,0.929881,
0.367,0.5,0.92914,
0.368,0.5,0.92839,
0.369,0.5,0.927633,
0.37,0.5,0.926867,
0.371,0.5,0.926092,
0.372,0.5,0.925309,
0.373,0.5,0.924516,
0.374,0.5,0.923715,
0.375,0.5,0.922904,
0.376,0.5,0.922084,
0.377,0.5,0.921255,
0.378,0.5,0.920415,
0.379,0.5,0.919566,
0.38,0.5,0.918706,
0.381,0.5,0.917836,
0.382,0.5,0.916955,
0.383,0.5,0.916064,
0.384,0.5,0.915161,
0.385,0.5,0.914247,
0.386,0.5,0.913322,
0.387,0.5,0.912384,
0.388,0.5,0.911435,
0.389,0.5,0.910473,
0.39,0.5,0.909498,
0.391,0.5,0.90851,
0.392,0.5,0.907509,
0.393,0.5,0.906495,
0.394,0.5,0.905466,
0.395,0.5,0.904423,
0.396,0.5,0.903366,
0.397,0.5,0.902293,
0.398,0.5,0.901205,
0.399,0.5,0.900102,
0.4,0.5,0.898981,
0.401,0.5,0.897845,
0.402,0.5,0.89669,
0.403,0.5,0.895519,
0.404,0.5,0.894329,
0.405,0.5,0.89312,
0.406,0.5,0.891892,
0.407,0.5,0.890644,
0.408,0.5,0.889376,
0.409,0.5,0.888087,
0.41,0.5,0.886776,
0.411,0.5,0.885442,
0.412,0.5,0.884086,
0.413,0.5,0.882705,
0.414,0.5,0.8813,
0.415,0.5,0.879869,
0.416,0.5,0.878411,
0.417,0.5,0.876926,
0.418,0.5,0.875413,
0.419,0.5,0.87387,
0.42,0.5,0.872297,
0.421,0.5,0.870691,
0.422,0.5,0.869053,
0.423,0.5,0.86738,
0.424,0.5,0.865672,
0.425,0.5,0.863926,
0.426,0.5,0.862142,
0.427,0.5,0.860317,
0.428,0.5,0.85845,
0.429,0.5,0.856538,
0.43,0.5,0.854581,
0.431,0.5,0.852575,
0.432,0.5,0.85052,
0.433,0.5,0.848411,
0.434,0.5,0.846246,
0.435,0.5,0.844024,
0.436,0.5,0.841741,
0.437,0.5,0.839393,
0.438,0.5,0.836978,
0.439,0.5,0.834493,
0.44,0.5,0.831933,
0.441,0.5,0.829295,
0.442,0.5,0.826576,
0.443,0.5,0.82377,
0.444,0.5,0.820874,
0.445,0.5,0.817883,
