6:*******************************************,
DC Transfer Curves,
Thu Nov 10 09:06:03 2022,
Input file: \\tsclient\C\Users\espen\Repositories\TFE4152\TFE4152-Memory-Array\AIM-Spice\not_tb.cir,
sweep [V],v(ref) [V],v(out) [V],
0.339,0.5,0.950881,
0.34,0.5,0.950327,
0.341,0.5,0.949768,
0.342,0.5,0.949203,
0.343,0.5,0.948632,
0.344,0.5,0.948056,
0.345,0.5,0.947474,
0.346,0.5,0.946886,
0.347,0.5,0.946292,
0.348,0.5,0.945693,
0.349,0.5,0.945087,
0.35,0.5,0.944476,
0.351,0.5,0.943858,
0.352,0.5,0.943234,
0.353,0.5,0.942603,
0.354,0.5,0.941967,
0.355,0.5,0.941323,
0.356,0.5,0.940673,
0.357,0.5,0.940016,
0.358,0.5,0.939353,
0.359,0.5,0.938682,
0.36,0.5,0.938004,
0.361,0.5,0.93732,
0.362,0.5,0.936628,
0.363,0.5,0.935928,
0.364,0.5,0.935222,
0.365,0.5,0.934507,
0.366,0.5,0.933785,
0.367,0.5,0.933055,
0.368,0.5,0.932317,
0.369,0.5,0.931571,
0.37,0.5,0.930816,
0.371,0.5,0.930053,
0.372,0.5,0.929282,
0.373,0.5,0.928502,
0.374,0.5,0.927713,
0.375,0.5,0.926915,
0.376,0.5,0.926108,
0.377,0.5,0.925291,
0.378,0.5,0.924465,
0.379,0.5,0.92363,
0.38,0.5,0.922784,
0.381,0.5,0.921928,
0.382,0.5,0.921062,
0.383,0.5,0.920186,
0.384,0.5,0.919298,
0.385,0.5,0.9184,
0.386,0.5,0.917491,
0.387,0.5,0.91657,
0.388,0.5,0.915638,
0.389,0.5,0.914694,
0.39,0.5,0.913738,
0.391,0.5,0.912769,
0.392,0.5,0.911788,
0.393,0.5,0.910794,
0.394,0.5,0.909786,
0.395,0.5,0.908765,
0.396,0.5,0.90773,
0.397,0.5,0.906681,
0.398,0.5,0.905617,
0.399,0.5,0.904538,
0.4,0.5,0.903444,
0.401,0.5,0.902334,
0.402,0.5,0.901209,
0.403,0.5,0.900066,
0.404,0.5,0.898907,
0.405,0.5,0.89773,
0.406,0.5,0.896535,
0.407,0.5,0.895322,
0.408,0.5,0.89409,
0.409,0.5,0.892839,
0.41,0.5,0.891567,
0.411,0.5,0.890275,
0.412,0.5,0.888962,
0.413,0.5,0.887626,
0.414,0.5,0.886268,
0.415,0.5,0.884887,
0.416,0.5,0.883481,
0.417,0.5,0.882051,
0.418,0.5,0.880595,
0.419,0.5,0.879112,
0.42,0.5,0.877601,
0.421,0.5,0.876062,
0.422,0.5,0.874494,
0.423,0.5,0.872895,
0.424,0.5,0.871263,
0.425,0.5,0.869599,
0.426,0.5,0.8679,
0.427,0.5,0.866166,
0.428,0.5,0.864394,
0.429,0.5,0.862583,
0.43,0.5,0.860732,
0.431,0.5,0.858839,
0.432,0.5,0.856901,
0.433,0.5,0.854917,
0.434,0.5,0.852885,
0.435,0.5,0.850803,
0.436,0.5,0.848667,
0.437,0.5,0.846475,
0.438,0.5,0.844226,
0.439,0.5,0.841914,
0.44,0.5,0.839538,
0.441,0.5,0.837094,
0.442,0.5,0.834578,
0.443,0.5,0.831987,
0.444,0.5,0.829316,
0.445,0.5,0.826561,
0.446,0.5,0.823718,
0.447,0.5,0.820781,
0.448,0.5,0.817746,
0.449,0.5,0.814606,
0.45,0.5,0.811358,
0.451,0.5,0.807995,
0.452,0.5,0.804513,
0.453,0.5,0.800905,
0.454,0.5,0.797166,
0.455,0.5,0.793293,
0.456,0.5,0.789281,
0.457,0.5,0.785127,
0.458,0.5,0.780829,
0.459,0.5,0.776386,
0.46,0.5,0.771797,
0.461,0.5,0.767066,
0.462,0.5,0.762194,
0.463,0.5,0.757185,
0.464,0.5,0.752047,
0.465,0.5,0.746783,
0.466,0.5,0.741402,
0.467,0.5,0.735911,
0.468,0.5,0.730318,
0.469,0.5,0.724629,
0.47,0.5,0.718853,
0.471,0.5,0.712997,
0.472,0.5,0.707066,
0.473,0.5,0.701069,
0.474,0.5,0.695009,
0.475,0.5,0.688894,
0.476,0.5,0.682727,
0.477,0.5,0.676513,
0.478,0.5,0.670256,
0.479,0.5,0.66396,
0.48,0.5,0.657629,
0.481,0.5,0.651265,
0.482,0.5,0.644871,
0.483,0.5,0.63845,
0.484,0.5,0.632004,
0.485,0.5,0.625537,
0.486,0.5,0.619049,
0.487,0.5,0.612542,
0.488,0.5,0.60602,
0.489,0.5,0.599483,
0.49,0.5,0.592933,
0.491,0.5,0.586372,
0.492,0.5,0.579801,
0.493,0.5,0.573222,
0.494,0.5,0.566637,
0.495,0.5,0.560046,
0.496,0.5,0.55345,
0.497,0.5,0.546852,
0.498,0.5,0.540253,
0.499,0.5,0.533654,
0.5,0.5,0.527055,
0.501,0.5,0.520459,
0.502,0.5,0.513867,
