10:*******************************************,
Transient Analysis,
Mon Nov 14 19:55:24 2022,
Input file: \\tsclient\C\Users\espen\Repositories\TFE4152\TFE4152-Memory-Array\AIM-Spice\bitcell_nor.cir,
time [sec],v(rw) [V],v(out) [V],
3.6622e-09,0.45,0.000884782,
3.6632e-09,0.45,0.000883506,
3.6642e-09,0.45,0.000882107,
3.6652e-09,0.45,0.000880762,
3.6662e-09,0.45,0.00087935,
3.6672e-09,0.45,0.000877029,
3.6682e-09,0.45,0.0008761,
3.6692e-09,0.45,0.000875232,
3.6702e-09,0.45,0.000874264,
3.6712e-09,0.45,0.0008735,
3.6722e-09,0.45,0.000871857,
3.6732e-09,0.45,0.000870603,
3.6742e-09,0.45,0.000869038,
3.6752e-09,0.45,0.000868444,
3.6762e-09,0.45,0.000867606,
3.6772e-09,0.45,0.000866857,
3.6782e-09,0.45,0.00086602,
3.6792e-09,0.45,0.000864585,
3.6802e-09,0.45,0.000863782,
3.6812e-09,0.45,0.000861922,
3.6822e-09,0.45,0.000859772,
3.6832e-09,0.45,0.00085786,
3.6842e-09,0.45,0.000857023,
3.6852e-09,0.45,0.000856484,
3.6862e-09,0.45,0.000855434,
3.6872e-09,0.45,0.000853631,
3.6882e-09,0.45,0.000852051,
3.6892e-09,0.45,0.000849693,
3.6902e-09,0.45,0.000847751,
3.6912e-09,0.45,0.000845298,
3.6922e-09,0.45,0.000843121,
3.6932e-09,0.45,0.000840661,
3.6942e-09,0.45,0.000839291,
3.6952e-09,0.45,0.000837813,
3.6962e-09,0.45,0.000836498,
3.6972e-09,0.45,0.000835069,
3.6982e-09,0.45,0.00083358,
3.6992e-09,0.45,0.000831589,
3.7002e-09,0.45,0.000830087,
3.7012e-09,0.45,0.000827995,
3.7022e-09,0.45,0.000825707,
3.7032e-09,0.45,0.000825746,
3.7042e-09,0.45,0.000825469,
3.7052e-09,0.45,0.00082552,
3.7062e-09,0.45,0.000825009,
3.7072e-09,0.45,0.000824186,
3.7082e-09,0.45,0.000822256,
3.7092e-09,0.45,0.000820906,
3.7102e-09,0.45,0.000819593,
3.7112e-09,0.45,0.000818556,
3.7122e-09,0.45,0.00081793,
3.7132e-09,0.45,0.000816647,
3.7142e-09,0.45,0.000815517,
3.7152e-09,0.45,0.000814719,
3.7162e-09,0.45,0.000814846,
3.7172e-09,0.45,0.000814061,
3.7182e-09,0.45,0.000814263,
3.7192e-09,0.45,0.000813875,
3.7202e-09,0.45,0.000814065,
3.7212e-09,0.45,0.000812855,
3.7222e-09,0.45,0.000812299,
3.7232e-09,0.45,0.000810777,
3.7242e-09,0.45,0.000810114,
3.7252e-09,0.45,0.000808249,
3.7262e-09,0.45,0.000807932,
3.7272e-09,0.45,0.000806073,
3.7282e-09,0.45,0.000806503,
3.7292e-09,0.45,0.000806219,
3.7302e-09,0.45,0.00080702,
3.7312e-09,0.45,0.000806013,
3.7322e-09,0.45,0.000805859,
3.7332e-09,0.45,0.000804796,
3.7342e-09,0.45,0.000804199,
3.7352e-09,0.45,0.000803169,
3.7362e-09,0.45,0.000801628,
3.7372e-09,0.45,0.000800864,
3.7382e-09,0.45,0.000798766,
3.7392e-09,0.45,0.000797224,
3.7402e-09,0.45,0.000794907,
3.7412e-09,0.45,0.000793413,
3.7422e-09,0.45,0.000791714,
3.7432e-09,0.45,0.000790013,
3.7442e-09,0.45,0.000788767,
3.7452e-09,0.45,0.000788033,
3.7462e-09,0.45,0.000787847,
3.7472e-09,0.45,0.000786617,
3.7482e-09,0.45,0.000786,
3.7492e-09,0.45,0.000784327,
3.7502e-09,0.45,0.000783151,
3.7512e-09,0.45,0.000781535,
3.7522e-09,0.45,0.000779768,
3.7532e-09,0.45,0.000777874,
3.7542e-09,0.45,0.00077697,
3.7552e-09,0.45,0.000775497,
3.7562e-09,0.45,0.000775157,
3.7572e-09,0.45,0.000773808,
3.7582e-09,0.45,0.00077309,
3.7592e-09,0.45,0.000771493,
3.7602e-09,0.45,0.000771493,
3.7612e-09,0.45,0.000769818,
3.7622e-09,0.45,0.000769489,
3.7632e-09,0.45,0.000768124,
3.7642e-09,0.45,0.00076757,
3.7652e-09,0.45,0.0007663,
3.7662e-09,0.45,0.000765559,
3.7672e-09,0.45,0.000764251,
3.7682e-09,0.45,0.000763726,
3.7692e-09,0.45,0.000762714,
3.7702e-09,0.45,0.000762693,
3.7712e-09,0.45,0.000762253,
3.7722e-09,0.45,0.000762465,
3.7732e-09,0.45,0.000761577,
3.7742e-09,0.45,0.000761307,
3.7752e-09,0.45,0.000759624,
3.7762e-09,0.45,0.000758689,
3.7772e-09,0.45,0.000757351,
3.7782e-09,0.45,0.000756762,
3.7792e-09,0.45,0.000755256,
