7:*******************************************,
Transient Analysis,
Mon Nov 14 19:53:23 2022,
Input file: \\tsclient\C\Users\espen\Repositories\TFE4152\TFE4152-Memory-Array\AIM-Spice\bitcell_nor.cir,
time [sec],v(rw) [V],v(out) [V],
4.0242e-09,0.45,0.0078322,
4.0252e-09,0.45,0.00786964,
4.0262e-09,0.45,0.00790069,
4.0272e-09,0.45,0.00793813,
4.0282e-09,0.45,0.00797084,
4.0292e-09,0.45,0.0080083,
4.0302e-09,0.45,0.00803652,
4.0312e-09,0.45,0.0080723,
4.0322e-09,0.45,0.00810282,
4.0332e-09,0.45,0.00813525,
4.0342e-09,0.45,0.00816664,
4.0352e-09,0.45,0.00819631,
4.0362e-09,0.45,0.00822483,
4.0372e-09,0.45,0.00825435,
4.0382e-09,0.45,0.00828234,
4.0392e-09,0.45,0.00831142,
4.0402e-09,0.45,0.00833877,
4.0412e-09,0.45,0.00836737,
4.0422e-09,0.45,0.00839406,
4.0432e-09,0.45,0.00841852,
4.0442e-09,0.45,0.00844452,
4.0452e-09,0.45,0.0084664,
4.0462e-09,0.45,0.00849326,
4.0472e-09,0.45,0.0085151,
4.0482e-09,0.45,0.00853764,
4.0492e-09,0.45,0.00855948,
4.0502e-09,0.45,0.00858201,
4.0512e-09,0.45,0.00860382,
4.0522e-09,0.45,0.00862622,
4.0532e-09,0.45,0.00864803,
4.0542e-09,0.45,0.00867039,
4.0552e-09,0.45,0.00869215,
4.0562e-09,0.45,0.00871669,
4.0572e-09,0.45,0.00873762,
4.0582e-09,0.45,0.00876081,
4.0592e-09,0.45,0.00878123,
4.0602e-09,0.45,0.00880475,
4.0612e-09,0.45,0.00882517,
4.0622e-09,0.45,0.00884872,
4.0632e-09,0.45,0.0088689,
4.0642e-09,0.45,0.00889247,
4.0652e-09,0.45,0.00891234,
4.0662e-09,0.45,0.0089364,
4.0672e-09,0.45,0.00895573,
4.0682e-09,0.45,0.00897664,
4.0692e-09,0.45,0.00899882,
4.0702e-09,0.45,0.0090198,
4.0712e-09,0.45,0.009042,
4.0722e-09,0.45,0.0090629,
4.0732e-09,0.45,0.00908873,
4.0742e-09,0.45,0.00911211,
4.0752e-09,0.45,0.00913372,
4.0762e-09,0.45,0.00915992,
4.0772e-09,0.45,0.00918303,
4.0782e-09,0.45,0.00920574,
4.0792e-09,0.45,0.00922727,
4.0802e-09,0.45,0.00925147,
4.0812e-09,0.45,0.00927148,
4.0822e-09,0.45,0.00929142,
4.0832e-09,0.45,0.00931137,
4.0842e-09,0.45,0.00933114,
4.0852e-09,0.45,0.00934791,
4.0862e-09,0.45,0.00936727,
4.0872e-09,0.45,0.00938542,
4.0882e-09,0.45,0.00940469,
4.0892e-09,0.45,0.00942168,
4.0902e-09,0.45,0.00944066,
4.0912e-09,0.45,0.00945767,
4.0922e-09,0.45,0.00947662,
4.0932e-09,0.45,0.00949411,
4.0942e-09,0.45,0.0095127,
4.0952e-09,0.45,0.00952318,
4.0962e-09,0.45,0.00953796,
4.0972e-09,0.45,0.00954752,
4.0982e-09,0.45,0.00955599,
4.0992e-09,0.45,0.00956083,
4.1002e-09,0.45,0.00957068,
4.1012e-09,0.45,0.00957871,
4.1022e-09,0.45,0.00958875,
4.1032e-09,0.45,0.00959697,
4.1042e-09,0.45,0.00960919,
4.1052e-09,0.45,0.00962153,
4.1062e-09,0.45,0.00963228,
4.1072e-09,0.45,0.0096447,
4.1082e-09,0.45,0.00965533,
4.1092e-09,0.45,0.00966805,
4.1102e-09,0.45,0.00967887,
4.1112e-09,0.45,0.00969161,
4.1122e-09,0.45,0.00970223,
4.1132e-09,0.45,0.009715,
4.1142e-09,0.45,0.0097256,
4.1152e-09,0.45,0.00973851,
4.1162e-09,0.45,0.00974915,
4.1172e-09,0.45,0.00976211,
4.1182e-09,0.45,0.00977269,
4.1192e-09,0.45,0.00978026,
4.1202e-09,0.45,0.00978535,
4.1212e-09,0.45,0.00978659,
4.1222e-09,0.45,0.00978545,
4.1232e-09,0.45,0.00979183,
4.1242e-09,0.45,0.00979203,
4.1252e-09,0.45,0.00980348,
4.1262e-09,0.45,0.00980502,
4.1272e-09,0.45,0.00981548,
4.1282e-09,0.45,0.00981601,
4.1292e-09,0.45,0.00982348,
4.1302e-09,0.45,0.00982413,
4.1312e-09,0.45,0.00983029,
4.1322e-09,0.45,0.00983361,
4.1332e-09,0.45,0.0098367,
4.1342e-09,0.45,0.00984008,
4.1352e-09,0.45,0.00984502,
4.1362e-09,0.45,0.00985167,
