8:*******************************************,
Transient Analysis,
Mon Nov 14 19:54:34 2022,
Input file: \\tsclient\C\Users\espen\Repositories\TFE4152\TFE4152-Memory-Array\AIM-Spice\bitcell_nor.cir,
time [sec],v(rw) [V],v(out) [V],
3.5802e-09,0.45,8.84986e-06,
3.5812e-09,0.45,8.47458e-06,
3.5822e-09,0.45,8.13635e-06,
3.5832e-09,0.45,7.81534e-06,
3.5842e-09,0.45,7.41522e-06,
3.5852e-09,0.45,7.08687e-06,
3.5862e-09,0.45,6.73818e-06,
3.5872e-09,0.45,6.44183e-06,
3.5882e-09,0.45,6.08722e-06,
3.5892e-09,0.45,5.73268e-06,
3.5902e-09,0.45,5.32357e-06,
3.5912e-09,0.45,4.97375e-06,
3.5922e-09,0.45,4.58677e-06,
3.5932e-09,0.45,4.24191e-06,
3.5942e-09,0.45,3.8742e-06,
3.5952e-09,0.45,3.64747e-06,
3.5962e-09,0.45,3.31249e-06,
3.5972e-09,0.45,3.07519e-06,
3.5982e-09,0.45,2.72414e-06,
3.5992e-09,0.45,2.52265e-06,
3.6002e-09,0.45,2.25888e-06,
3.6012e-09,0.45,2.26847e-06,
3.6022e-09,0.45,2.19778e-06,
3.6032e-09,0.45,2.20005e-06,
3.6042e-09,0.45,2.11105e-06,
3.6052e-09,0.45,2.12483e-06,
3.6062e-09,0.45,2.0656e-06,
3.6072e-09,0.45,2.07763e-06,
3.6082e-09,0.45,2.0217e-06,
3.6092e-09,0.45,2.02414e-06,
3.6102e-09,0.45,1.95287e-06,
3.6112e-09,0.45,1.97501e-06,
3.6122e-09,0.45,1.91359e-06,
3.6132e-09,0.45,1.95619e-06,
3.6142e-09,0.45,1.9323e-06,
3.6152e-09,0.45,1.97388e-06,
3.6162e-09,0.45,1.95035e-06,
3.6172e-09,0.45,1.97273e-06,
3.6182e-09,0.45,1.89645e-06,
3.6192e-09,0.45,1.91652e-06,
3.6202e-09,0.45,1.85756e-06,
3.6212e-09,0.45,1.84706e-06,
3.6222e-09,0.45,1.74368e-06,
3.6232e-09,0.45,1.74457e-06,
3.6242e-09,0.45,1.6422e-06,
3.6252e-09,0.45,1.63824e-06,
3.6262e-09,0.45,1.50287e-06,
3.6272e-09,0.45,1.49638e-06,
3.6282e-09,0.45,1.40082e-06,
3.6292e-09,0.45,1.41414e-06,
3.6302e-09,0.45,1.31606e-06,
3.6312e-09,0.45,1.28709e-06,
3.6322e-09,0.45,1.18191e-06,
3.6332e-09,0.45,1.23584e-06,
3.6342e-09,0.45,1.15894e-06,
3.6352e-09,0.45,9.74147e-07,
3.6362e-09,0.45,9.85361e-07,
3.6372e-09,0.45,9.32293e-07,
3.6382e-09,0.45,9.28455e-07,
3.6392e-09,0.45,1.21902e-06,
3.6402e-09,0.45,1.36343e-06,
3.6412e-09,0.45,1.61117e-06,
3.6422e-09,0.45,1.80281e-06,
3.6432e-09,0.45,2.05308e-06,
3.6442e-09,0.45,2.24336e-06,
3.6452e-09,0.45,2.52865e-06,
3.6462e-09,0.45,2.71837e-06,
3.6472e-09,0.45,2.97908e-06,
3.6482e-09,0.45,3.42443e-06,
3.6492e-09,0.45,3.4958e-06,
3.6502e-09,0.45,3.79818e-06,
3.6512e-09,0.45,4.05671e-06,
3.6522e-09,0.45,4.30544e-06,
3.6532e-09,0.45,4.55901e-06,
3.6542e-09,0.45,4.81998e-06,
3.6552e-09,0.45,5.08958e-06,
3.6562e-09,0.45,5.15033e-06,
3.6572e-09,0.45,5.17456e-06,
3.6582e-09,0.45,5.10893e-06,
3.6592e-09,0.45,5.13128e-06,
3.6602e-09,0.45,5.21558e-06,
3.6612e-09,0.45,5.27667e-06,
3.6622e-09,0.45,4.79305e-06,
3.6632e-09,0.45,4.57161e-06,
3.6642e-09,0.45,4.63034e-06,
3.6652e-09,0.45,4.69372e-06,
3.6662e-09,0.45,4.84162e-06,
3.6672e-09,0.45,5.01685e-06,
3.6682e-09,0.45,4.75237e-06,
3.6692e-09,0.45,4.69742e-06,
3.6702e-09,0.45,4.50017e-06,
3.6712e-09,0.45,4.3317e-06,
3.6722e-09,0.45,3.93537e-06,
3.6732e-09,0.45,3.94193e-06,
3.6742e-09,0.45,3.8249e-06,
3.6752e-09,0.45,3.12275e-06,
3.6762e-09,0.45,2.64308e-06,
3.6772e-09,0.45,2.31208e-06,
3.6782e-09,0.45,1.8739e-06,
3.6792e-09,0.45,1.49713e-06,
3.6802e-09,0.45,1.83536e-06,
3.6812e-09,0.45,1.74527e-06,
3.6822e-09,0.45,1.92229e-06,
3.6832e-09,0.45,2.13782e-06,
3.6842e-09,0.45,2.37823e-06,
3.6852e-09,0.45,2.57713e-06,
3.6862e-09,0.45,2.80323e-06,
3.6872e-09,0.45,3.02764e-06,
3.6882e-09,0.45,3.28894e-06,
3.6892e-09,0.45,3.51592e-06,
3.6902e-09,0.45,3.61192e-06,
3.6912e-09,0.45,3.56146e-06,
3.6922e-09,0.45,3.47262e-06,
3.6932e-09,0.45,3.43622e-06,
3.6942e-09,0.45,3.42674e-06,
3.6952e-09,0.45,3.37713e-06,
3.6962e-09,0.45,3.43935e-06,
3.6972e-09,0.45,3.43498e-06,
3.6982e-09,0.45,3.48159e-06,
3.6992e-09,0.45,3.50083e-06,
3.7002e-09,0.45,3.63276e-06,
3.7012e-09,0.45,3.48305e-06,
3.7022e-09,0.45,3.5014e-06,
3.7032e-09,0.45,3.4565e-06,
3.7042e-09,0.45,3.51892e-06,
3.7052e-09,0.45,3.49634e-06,
3.7062e-09,0.45,3.59185e-06,
3.7072e-09,0.45,3.61059e-06,
3.7082e-09,0.45,3.72198e-06,
3.7092e-09,0.45,3.76828e-06,
3.7102e-09,0.45,3.91805e-06,
3.7112e-09,0.45,3.79431e-06,
3.7122e-09,0.45,3.80948e-06,
3.7132e-09,0.45,3.79423e-06,
3.7142e-09,0.45,3.86446e-06,
3.7152e-09,0.45,3.82721e-06,
3.7162e-09,0.45,3.92647e-06,
3.7172e-09,0.45,3.94382e-06,
3.7182e-09,0.45,4.42227e-06,
3.7192e-09,0.45,4.64005e-06,
3.7202e-09,0.45,4.75186e-06,
3.7212e-09,0.45,4.44689e-06,
3.7222e-09,0.45,4.55811e-06,
3.7232e-09,0.45,4.74454e-06,
3.7242e-09,0.45,4.95358e-06,
3.7252e-09,0.45,4.90861e-06,
3.7262e-09,0.45,5.11732e-06,
3.7272e-09,0.45,5.2906e-06,
3.7282e-09,0.45,5.53681e-06,
3.7292e-09,0.45,5.69595e-06,
3.7302e-09,0.45,5.82694e-06,
3.7312e-09,0.45,5.46645e-06,
3.7322e-09,0.45,5.98313e-06,
3.7332e-09,0.45,6.06579e-06,
3.7342e-09,0.45,6.24855e-06,
3.7352e-09,0.45,6.28576e-06,
3.7362e-09,0.45,6.48908e-06,
3.7372e-09,0.45,6.51969e-06,
3.7382e-09,0.45,6.7445e-06,
3.7392e-09,0.45,6.79581e-06,
3.7402e-09,0.45,6.89997e-06,
3.7412e-09,0.45,6.84304e-06,
3.7422e-09,0.45,6.97135e-06,
3.7432e-09,0.45,6.93191e-06,
3.7442e-09,0.45,7.13518e-06,
3.7452e-09,0.45,7.13159e-06,
3.7462e-09,0.45,7.34074e-06,
3.7472e-09,0.45,7.36382e-06,
3.7482e-09,0.45,7.57993e-06,
3.7492e-09,0.45,7.59183e-06,
3.7502e-09,0.45,7.84451e-06,
3.7512e-09,0.45,7.85993e-06,
3.7522e-09,0.45,8.28428e-06,
3.7532e-09,0.45,8.26786e-06,
3.7542e-09,0.45,8.78053e-06,
3.7552e-09,0.45,8.97294e-06,
3.7562e-09,0.45,9.39403e-06,
3.7572e-09,0.45,9.56266e-06,
3.7582e-09,0.45,9.99363e-06,
3.7592e-09,0.45,1.01468e-05,
3.7602e-09,0.45,1.05468e-05,
3.7612e-09,0.45,1.07177e-05,
3.7622e-09,0.45,1.11313e-05,
3.7632e-09,0.45,1.15789e-05,
3.7642e-09,0.45,1.1794e-05,
3.7652e-09,0.45,1.17324e-05,
3.7662e-09,0.45,1.19827e-05,
3.7672e-09,0.45,1.19542e-05,
3.7682e-09,0.45,1.2165e-05,
3.7692e-09,0.45,1.22105e-05,
3.7702e-09,0.45,1.24834e-05,
3.7712e-09,0.45,1.2577e-05,
3.7722e-09,0.45,1.28268e-05,
3.7732e-09,0.45,1.28829e-05,
3.7742e-09,0.45,1.31356e-05,
3.7752e-09,0.45,1.31766e-05,
3.7762e-09,0.45,1.33574e-05,
3.7772e-09,0.45,1.32734e-05,
3.7782e-09,0.45,1.34653e-05,
3.7792e-09,0.45,1.34176e-05,
3.7802e-09,0.45,1.36616e-05,
3.7812e-09,0.45,1.38115e-05,
3.7822e-09,0.45,1.39161e-05,
3.7832e-09,0.45,1.38036e-05,
3.7842e-09,0.45,1.41248e-05,
3.7852e-09,0.45,1.41905e-05,
3.7862e-09,0.45,1.43275e-05,
3.7872e-09,0.45,1.43503e-05,
3.7882e-09,0.45,1.43854e-05,
3.7892e-09,0.45,1.42632e-05,
3.7902e-09,0.45,1.42027e-05,
3.7912e-09,0.45,1.40606e-05,
3.7922e-09,0.45,1.41308e-05,
3.7932e-09,0.45,1.39819e-05,
3.7942e-09,0.45,1.4072e-05,
3.7952e-09,0.45,1.39568e-05,
3.7962e-09,0.45,1.406e-05,
3.7972e-09,0.45,1.39598e-05,
3.7982e-09,0.45,1.40027e-05,
3.7992e-09,0.45,1.39672e-05,
3.8002e-09,0.45,1.41546e-05,
3.8012e-09,0.45,1.40825e-05,
3.8022e-09,0.45,1.41648e-05,
3.8032e-09,0.45,1.40063e-05,
3.8042e-09,0.45,1.41244e-05,
3.8052e-09,0.45,1.39891e-05,
3.8062e-09,0.45,1.40699e-05,
3.8072e-09,0.45,1.39913e-05,
3.8082e-09,0.45,1.41382e-05,
3.8092e-09,0.45,1.40584e-05,
3.8102e-09,0.45,1.42139e-05,
3.8112e-09,0.45,1.41461e-05,
3.8122e-09,0.45,1.4292e-05,
3.8132e-09,0.45,1.42172e-05,
3.8142e-09,0.45,1.43498e-05,
3.8152e-09,0.45,1.42754e-05,
3.8162e-09,0.45,1.43827e-05,
3.8172e-09,0.45,1.42785e-05,
3.8182e-09,0.45,1.4359e-05,
3.8192e-09,0.45,1.42529e-05,
3.8202e-09,0.45,1.44067e-05,
3.8212e-09,0.45,1.43889e-05,
3.8222e-09,0.45,1.45654e-05,
3.8232e-09,0.45,1.45744e-05,
3.8242e-09,0.45,1.47261e-05,
3.8252e-09,0.45,1.47028e-05,
3.8262e-09,0.45,1.48432e-05,
3.8272e-09,0.45,1.48096e-05,
3.8282e-09,0.45,1.49936e-05,
3.8292e-09,0.45,1.50152e-05,
3.8302e-09,0.45,1.51242e-05,
3.8312e-09,0.45,1.50004e-05,
3.8322e-09,0.45,1.51144e-05,
3.8332e-09,0.45,1.50149e-05,
3.8342e-09,0.45,1.51591e-05,
3.8352e-09,0.45,1.51181e-05,
3.8362e-09,0.45,1.52806e-05,
3.8372e-09,0.45,1.52358e-05,
3.8382e-09,0.45,1.5419e-05,
3.8392e-09,0.45,1.5374e-05,
3.8402e-09,0.45,1.54949e-05,
3.8412e-09,0.45,1.55137e-05,
3.8422e-09,0.45,1.57292e-05,
3.8432e-09,0.45,1.57554e-05,
3.8442e-09,0.45,1.59386e-05,
3.8452e-09,0.45,1.59566e-05,
3.8462e-09,0.45,1.61492e-05,
3.8472e-09,0.45,1.61687e-05,
3.8482e-09,0.45,1.63864e-05,
3.8492e-09,0.45,1.63887e-05,
3.8502e-09,0.45,1.67164e-05,
3.8512e-09,0.45,1.68177e-05,
3.8522e-09,0.45,1.70936e-05,
3.8532e-09,0.45,1.71636e-05,
3.8542e-09,0.45,1.74102e-05,
3.8552e-09,0.45,1.74587e-05,
3.8562e-09,0.45,1.75159e-05,
3.8572e-09,0.45,1.75898e-05,
3.8582e-09,0.45,1.76851e-05,
3.8592e-09,0.45,1.77241e-05,
3.8602e-09,0.45,1.79349e-05,
3.8612e-09,0.45,1.79675e-05,
3.8622e-09,0.45,1.79744e-05,
3.8632e-09,0.45,1.79311e-05,
3.8642e-09,0.45,1.79177e-05,
3.8652e-09,0.45,1.78211e-05,
3.8662e-09,0.45,1.79374e-05,
3.8672e-09,0.45,1.78891e-05,
3.8682e-09,0.45,1.79879e-05,
3.8692e-09,0.45,1.79311e-05,
3.8702e-09,0.45,1.80385e-05,
3.8712e-09,0.45,1.80085e-05,
3.8722e-09,0.45,1.81192e-05,
3.8732e-09,0.45,1.8067e-05,
3.8742e-09,0.45,1.81353e-05,
3.8752e-09,0.45,1.81552e-05,
3.8762e-09,0.45,1.82691e-05,
3.8772e-09,0.45,1.82806e-05,
3.8782e-09,0.45,1.84027e-05,
3.8792e-09,0.45,1.8454e-05,
3.8802e-09,0.45,1.91589e-05,
3.8812e-09,0.45,1.9216e-05,
3.8822e-09,0.45,1.9688e-05,
3.8832e-09,0.45,1.98912e-05,
3.8842e-09,0.45,2.03445e-05,
3.8852e-09,0.45,2.07944e-05,
3.8862e-09,0.45,2.05873e-05,
3.8872e-09,0.45,2.00684e-05,
3.8882e-09,0.45,1.97369e-05,
3.8892e-09,0.45,1.99956e-05,
3.8902e-09,0.45,2.02455e-05,
3.8912e-09,0.45,2.04183e-05,
3.8922e-09,0.45,2.06034e-05,
3.8932e-09,0.45,2.0806e-05,
3.8942e-09,0.45,2.10566e-05,
3.8952e-09,0.45,2.12037e-05,
3.8962e-09,0.45,2.14572e-05,
3.8972e-09,0.45,2.16134e-05,
3.8982e-09,0.45,2.15525e-05,
3.8992e-09,0.45,2.11903e-05,
3.9002e-09,0.45,2.08757e-05,
3.9012e-09,0.45,2.08959e-05,
3.9022e-09,0.45,2.05974e-05,
3.9032e-09,0.45,2.02308e-05,
3.9042e-09,0.45,1.99722e-05,
3.9052e-09,0.45,1.95905e-05,
3.9062e-09,0.45,1.93099e-05,
3.9072e-09,0.45,1.89042e-05,
3.9082e-09,0.45,1.85975e-05,
3.9092e-09,0.45,1.82234e-05,
3.9102e-09,0.45,1.78998e-05,
3.9112e-09,0.45,1.75261e-05,
3.9122e-09,0.45,1.7187e-05,
3.9132e-09,0.45,1.6801e-05,
3.9142e-09,0.45,1.64804e-05,
3.9152e-09,0.45,1.61157e-05,
3.9162e-09,0.45,1.57814e-05,
3.9172e-09,0.45,1.54175e-05,
3.9182e-09,0.45,1.50949e-05,
3.9192e-09,0.45,1.47148e-05,
3.9202e-09,0.45,1.44046e-05,
3.9212e-09,0.45,1.40591e-05,
3.9222e-09,0.45,1.37447e-05,
3.9232e-09,0.45,1.33661e-05,
3.9242e-09,0.45,1.30576e-05,
3.9252e-09,0.45,1.26989e-05,
3.9262e-09,0.45,1.23795e-05,
3.9272e-09,0.45,1.20633e-05,
3.9282e-09,0.45,1.17808e-05,
3.9292e-09,0.45,1.15172e-05,
3.9302e-09,0.45,1.16935e-05,
3.9312e-09,0.45,1.18936e-05,
3.9322e-09,0.45,1.21292e-05,
3.9332e-09,0.45,1.20931e-05,
3.9342e-09,0.45,1.20181e-05,
3.9352e-09,0.45,1.21282e-05,
3.9362e-09,0.45,1.22677e-05,
3.9372e-09,0.45,1.24468e-05,
3.9382e-09,0.45,1.20812e-05,
3.9392e-09,0.45,1.17752e-05,
3.9402e-09,0.45,1.17584e-05,
3.9412e-09,0.45,1.17071e-05,
3.9422e-09,0.45,1.1608e-05,
3.9432e-09,0.45,1.14592e-05,
3.9442e-09,0.45,1.13465e-05,
3.9452e-09,0.45,1.12002e-05,
3.9462e-09,0.45,1.10949e-05,
3.9472e-09,0.45,1.09596e-05,
3.9482e-09,0.45,1.11512e-05,
3.9492e-09,0.45,1.11144e-05,
3.9502e-09,0.45,1.14485e-05,
3.9512e-09,0.45,1.15153e-05,
3.9522e-09,0.45,1.16805e-05,
3.9532e-09,0.45,1.1744e-05,
3.9542e-09,0.45,1.19401e-05,
3.9552e-09,0.45,1.20413e-05,
3.9562e-09,0.45,1.22603e-05,
3.9572e-09,0.45,1.23772e-05,
3.9582e-09,0.45,1.25946e-05,
3.9592e-09,0.45,1.27053e-05,
3.9602e-09,0.45,1.29049e-05,
3.9612e-09,0.45,1.30155e-05,
3.9622e-09,0.45,1.3221e-05,
3.9632e-09,0.45,1.33254e-05,
3.9642e-09,0.45,1.34758e-05,
3.9652e-09,0.45,1.35098e-05,
3.9662e-09,0.45,1.35998e-05,
3.9672e-09,0.45,1.36243e-05,
3.9682e-09,0.45,1.37514e-05,
3.9692e-09,0.45,1.38063e-05,
3.9702e-09,0.45,1.39823e-05,
3.9712e-09,0.45,1.4069e-05,
3.9722e-09,0.45,1.42365e-05,
3.9732e-09,0.45,1.42908e-05,
3.9742e-09,0.45,1.44735e-05,
3.9752e-09,0.45,1.45217e-05,
3.9762e-09,0.45,1.47013e-05,
3.9772e-09,0.45,1.47914e-05,
3.9782e-09,0.45,1.49189e-05,
3.9792e-09,0.45,1.51038e-05,
3.9802e-09,0.45,1.5328e-05,
3.9812e-09,0.45,1.55334e-05,
3.9822e-09,0.45,1.56145e-05,
3.9832e-09,0.45,1.56902e-05,
3.9842e-09,0.45,1.58205e-05,
3.9852e-09,0.45,1.60113e-05,
3.9862e-09,0.45,1.61913e-05,
3.9872e-09,0.45,1.63185e-05,
3.9882e-09,0.45,1.65147e-05,
3.9892e-09,0.45,1.66449e-05,
3.9902e-09,0.45,1.68354e-05,
3.9912e-09,0.45,1.69646e-05,
3.9922e-09,0.45,1.71519e-05,
3.9932e-09,0.45,1.73218e-05,
3.9942e-09,0.45,1.75211e-05,
3.9952e-09,0.45,1.76933e-05,
3.9962e-09,0.45,1.78713e-05,
3.9972e-09,0.45,1.80395e-05,
3.9982e-09,0.45,1.79835e-05,
3.9992e-09,0.45,1.7866e-05,
4.0002e-09,0.45,1.78455e-05,
4.0012e-09,0.45,1.78383e-05,
4.0022e-09,0.45,1.7831e-05,
4.0032e-09,0.45,1.78769e-05,
4.0042e-09,0.45,1.76926e-05,
4.0052e-09,0.45,1.7467e-05,
4.0062e-09,0.45,1.74408e-05,
4.0072e-09,0.45,1.7368e-05,
4.0082e-09,0.45,1.73146e-05,
4.0092e-09,0.45,1.72428e-05,
4.0102e-09,0.45,1.7151e-05,
4.0112e-09,0.45,1.70497e-05,
4.0122e-09,0.45,1.69558e-05,
4.0132e-09,0.45,1.68549e-05,
4.0142e-09,0.45,1.67585e-05,
4.0152e-09,0.45,1.66476e-05,
4.0162e-09,0.45,1.65583e-05,
4.0172e-09,0.45,1.64712e-05,
4.0182e-09,0.45,1.6511e-05,
4.0192e-09,0.45,1.64213e-05,
4.0202e-09,0.45,1.64901e-05,
4.0212e-09,0.45,1.64654e-05,
4.0222e-09,0.45,1.65021e-05,
4.0232e-09,0.45,1.65056e-05,
4.0242e-09,0.45,1.65609e-05,
4.0252e-09,0.45,1.65707e-05,
4.0262e-09,0.45,1.66512e-05,
4.0272e-09,0.45,1.66505e-05,
4.0282e-09,0.45,1.67028e-05,
4.0292e-09,0.45,1.66876e-05,
4.0302e-09,0.45,1.67337e-05,
4.0312e-09,0.45,1.67184e-05,
4.0322e-09,0.45,1.67618e-05,
4.0332e-09,0.45,1.67474e-05,
4.0342e-09,0.45,1.67954e-05,
4.0352e-09,0.45,1.67918e-05,
4.0362e-09,0.45,1.68242e-05,
4.0372e-09,0.45,1.68676e-05,
4.0382e-09,0.45,1.69126e-05,
4.0392e-09,0.45,1.69214e-05,
4.0402e-09,0.45,1.70989e-05,
4.0412e-09,0.45,1.70952e-05,
4.0422e-09,0.45,1.73089e-05,
4.0432e-09,0.45,1.73798e-05,
4.0442e-09,0.45,1.75552e-05,
4.0452e-09,0.45,1.76342e-05,
4.0462e-09,0.45,1.78149e-05,
4.0472e-09,0.45,1.79593e-05,
4.0482e-09,0.45,1.81538e-05,
4.0492e-09,0.45,1.82822e-05,
4.0502e-09,0.45,1.84669e-05,
4.0512e-09,0.45,1.85904e-05,
4.0522e-09,0.45,1.87805e-05,
4.0532e-09,0.45,1.89215e-05,
4.0542e-09,0.45,1.91227e-05,
4.0552e-09,0.45,1.92985e-05,
4.0562e-09,0.45,1.94966e-05,
4.0572e-09,0.45,1.96547e-05,
4.0582e-09,0.45,1.98084e-05,
4.0592e-09,0.45,1.99201e-05,
4.0602e-09,0.45,2.00795e-05,
4.0612e-09,0.45,2.01814e-05,
4.0622e-09,0.45,2.0375e-05,
4.0632e-09,0.45,2.05299e-05,
4.0642e-09,0.45,2.06531e-05,
4.0652e-09,0.45,2.06158e-05,
4.0662e-09,0.45,2.07541e-05,
4.0672e-09,0.45,2.07258e-05,
4.0682e-09,0.45,2.08324e-05,
4.0692e-09,0.45,2.08583e-05,
4.0702e-09,0.45,2.0968e-05,
4.0712e-09,0.45,2.10228e-05,
4.0722e-09,0.45,2.11357e-05,
4.0732e-09,0.45,2.1262e-05,
4.0742e-09,0.45,2.13392e-05,
4.0752e-09,0.45,2.13646e-05,
4.0762e-09,0.45,2.15274e-05,
4.0772e-09,0.45,2.16286e-05,
4.0782e-09,0.45,2.17695e-05,
4.0792e-09,0.45,2.18504e-05,
4.0802e-09,0.45,2.19782e-05,
4.0812e-09,0.45,2.20292e-05,
4.0822e-09,0.45,2.21522e-05,
4.0832e-09,0.45,2.22199e-05,
4.0842e-09,0.45,2.23692e-05,
4.0852e-09,0.45,2.24427e-05,
4.0862e-09,0.45,2.25784e-05,
4.0872e-09,0.45,2.26447e-05,
4.0882e-09,0.45,2.27567e-05,
4.0892e-09,0.45,2.28228e-05,
4.0902e-09,0.45,2.27833e-05,
4.0912e-09,0.45,2.27254e-05,
4.0922e-09,0.45,2.26487e-05,
4.0932e-09,0.45,2.25506e-05,
4.0942e-09,0.45,2.25555e-05,
4.0952e-09,0.45,2.24715e-05,
4.0962e-09,0.45,2.24748e-05,
4.0972e-09,0.45,2.23855e-05,
4.0982e-09,0.45,2.23714e-05,
4.0992e-09,0.45,2.23156e-05,
4.1002e-09,0.45,2.2294e-05,
4.1012e-09,0.45,2.22381e-05,
4.1022e-09,0.45,2.22405e-05,
4.1032e-09,0.45,2.21791e-05,
4.1042e-09,0.45,2.21801e-05,
4.1052e-09,0.45,2.21089e-05,
4.1062e-09,0.45,2.20567e-05,
4.1072e-09,0.45,2.19832e-05,
4.1082e-09,0.45,2.19694e-05,
4.1092e-09,0.45,2.19009e-05,
4.1102e-09,0.45,2.18703e-05,
4.1112e-09,0.45,2.18007e-05,
4.1122e-09,0.45,2.17826e-05,
4.1132e-09,0.45,2.17135e-05,
4.1142e-09,0.45,2.17931e-05,
4.1152e-09,0.45,2.16641e-05,
4.1162e-09,0.45,2.16729e-05,
4.1172e-09,0.45,2.16697e-05,
4.1182e-09,0.45,2.1638e-05,
4.1192e-09,0.45,2.15804e-05,
4.1202e-09,0.45,2.18485e-05,
4.1212e-09,0.45,2.18671e-05,
4.1222e-09,0.45,2.21736e-05,
4.1232e-09,0.45,2.23942e-05,
4.1242e-09,0.45,2.26254e-05,
4.1252e-09,0.45,2.26657e-05,
4.1262e-09,0.45,2.27836e-05,
4.1272e-09,0.45,2.27739e-05,
4.1282e-09,0.45,2.30276e-05,
4.1292e-09,0.45,2.35545e-05,
4.1302e-09,0.45,2.41418e-05,
4.1312e-09,0.45,2.4316e-05,
4.1322e-09,0.45,2.45794e-05,
4.1332e-09,0.45,2.47259e-05,
4.1342e-09,0.45,2.49754e-05,
4.1352e-09,0.45,2.51329e-05,
4.1362e-09,0.45,2.53812e-05,
4.1372e-09,0.45,2.57512e-05,
4.1382e-09,0.45,2.62107e-05,
4.1392e-09,0.45,2.6401e-05,
4.1402e-09,0.45,2.66503e-05,
4.1412e-09,0.45,2.68413e-05,
4.1422e-09,0.45,2.71036e-05,
4.1432e-09,0.45,2.73442e-05,
4.1442e-09,0.45,2.76668e-05,
4.1452e-09,0.45,2.79568e-05,
4.1462e-09,0.45,2.82858e-05,
4.1472e-09,0.45,2.84933e-05,
4.1482e-09,0.45,2.87519e-05,
4.1492e-09,0.45,2.89236e-05,
4.1502e-09,0.45,2.92035e-05,
4.1512e-09,0.45,2.9442e-05,
4.1522e-09,0.45,2.97181e-05,
4.1532e-09,0.45,3.00018e-05,
4.1542e-09,0.45,3.02586e-05,
