16:*******************************************,
Transient Analysis,
Mon Nov 14 20:08:11 2022,
Input file: \\tsclient\C\Users\espen\Repositories\TFE4152\TFE4152-Memory-Array\AIM-Spice\bitcell_nor.cir,
time [sec],v(rw) [V],v(out) [V],
3.96919e-09,0.45,-0.000931292,
3.97019e-09,0.45,-0.000931778,
3.97119e-09,0.45,-0.000932043,
3.97219e-09,0.45,-0.000932539,
3.97319e-09,0.45,-0.000932807,
3.97419e-09,0.45,-0.00093344,
3.97519e-09,0.45,-0.000933744,
3.97619e-09,0.45,-0.000934511,
3.97719e-09,0.45,-0.000934819,
3.97819e-09,0.45,-0.000936315,
3.97919e-09,0.45,-0.000935567,
3.98019e-09,0.45,-0.000935296,
3.98119e-09,0.45,-0.000934611,
3.98219e-09,0.45,-0.000933768,
3.98319e-09,0.45,-0.000932969,
3.98419e-09,0.45,-0.000932435,
3.98519e-09,0.45,-0.000932035,
3.98619e-09,0.45,-0.000932187,
3.98719e-09,0.45,-0.000932305,
3.98819e-09,0.45,-0.000932987,
3.98919e-09,0.45,-0.000933099,
3.99019e-09,0.45,-0.000933558,
3.99119e-09,0.45,-0.000933073,
3.99219e-09,0.45,-0.000933319,
3.99319e-09,0.45,-0.000932653,
3.99419e-09,0.45,-0.000932948,
3.99519e-09,0.45,-0.000932391,
3.99619e-09,0.45,-0.000932912,
3.99719e-09,0.45,-0.000932334,
3.99819e-09,0.45,-0.000932903,
3.99919e-09,0.45,-0.000932514,
4.00019e-09,0.45,-0.00093275,
4.00119e-09,0.45,-0.000932536,
4.00219e-09,0.45,-0.000932487,
4.00319e-09,0.45,-0.000932178,
4.00419e-09,0.45,-0.00093223,
4.00519e-09,0.45,-0.00093166,
4.00619e-09,0.45,-0.000931821,
4.00719e-09,0.45,-0.000931242,
4.00819e-09,0.45,-0.000931108,
4.00919e-09,0.45,-0.000930742,
4.01019e-09,0.45,-0.000930902,
4.01119e-09,0.45,-0.000930269,
4.01219e-09,0.45,-0.000930323,
4.01319e-09,0.45,-0.000929566,
4.01419e-09,0.45,-0.000929028,
4.01519e-09,0.45,-0.000928211,
4.01619e-09,0.45,-0.000928038,
4.01719e-09,0.45,-0.000927585,
4.01819e-09,0.45,-0.000927672,
4.01919e-09,0.45,-0.000927335,
4.02019e-09,0.45,-0.000927298,
4.02119e-09,0.45,-0.000926766,
4.02219e-09,0.45,-0.000926587,
4.02319e-09,0.45,-0.000926016,
4.02419e-09,0.45,-0.000925605,
4.02519e-09,0.45,-0.000924741,
4.02619e-09,0.45,-0.000924725,
4.02719e-09,0.45,-0.000923891,
4.02819e-09,0.45,-0.000923969,
4.02919e-09,0.45,-0.000922788,
4.03019e-09,0.45,-0.000922785,
4.03119e-09,0.45,-0.000921711,
4.03219e-09,0.45,-0.000921932,
4.03319e-09,0.45,-0.000921442,
4.03419e-09,0.45,-0.000921429,
4.03519e-09,0.45,-0.000921617,
4.03619e-09,0.45,-0.000921072,
4.03719e-09,0.45,-0.000921479,
4.03819e-09,0.45,-0.000921083,
