13:*******************************************,
Transient Analysis,
Mon Nov 14 20:05:30 2022,
Input file: \\tsclient\C\Users\espen\Repositories\TFE4152\TFE4152-Memory-Array\AIM-Spice\bitcell_nor.cir,
time [sec],v(rw) [V],v(out) [V],
3.6622e-09,0.45,0.00162595,
3.6632e-09,0.45,0.0016108,
3.6642e-09,0.45,0.00159333,
3.6652e-09,0.45,0.0015775,
3.6662e-09,0.45,0.00155992,
3.6672e-09,0.45,0.00154465,
3.6682e-09,0.45,0.0015271,
3.6692e-09,0.45,0.00151337,
3.6702e-09,0.45,0.00149783,
3.6712e-09,0.45,0.00148386,
3.6722e-09,0.45,0.0014687,
3.6732e-09,0.45,0.00145431,
3.6742e-09,0.45,0.00143831,
3.6752e-09,0.45,0.00142388,
3.6762e-09,0.45,0.00140756,
3.6772e-09,0.45,0.00139303,
3.6782e-09,0.45,0.00137722,
3.6792e-09,0.45,0.00136297,
3.6802e-09,0.45,0.00134891,
3.6812e-09,0.45,0.00133582,
3.6822e-09,0.45,0.00132175,
3.6832e-09,0.45,0.00130743,
3.6842e-09,0.45,0.00129281,
3.6852e-09,0.45,0.00127963,
3.6862e-09,0.45,0.00126525,
3.6872e-09,0.45,0.0012541,
3.6882e-09,0.45,0.00124017,
3.6892e-09,0.45,0.00122791,
3.6902e-09,0.45,0.00121466,
3.6912e-09,0.45,0.0012027,
3.6922e-09,0.45,0.00119008,
3.6932e-09,0.45,0.00117879,
3.6942e-09,0.45,0.00116532,
3.6952e-09,0.45,0.00115398,
3.6962e-09,0.45,0.00114186,
3.6972e-09,0.45,0.00113068,
3.6982e-09,0.45,0.00111948,
3.6992e-09,0.45,0.00110812,
3.7002e-09,0.45,0.00109699,
3.7012e-09,0.45,0.0010858,
3.7022e-09,0.45,0.00107506,
3.7032e-09,0.45,0.00106384,
3.7042e-09,0.45,0.00105304,
3.7052e-09,0.45,0.00104176,
3.7062e-09,0.45,0.00103128,
3.7072e-09,0.45,0.00101983,
3.7082e-09,0.45,0.00100931,
3.7092e-09,0.45,0.000997787,
3.7102e-09,0.45,0.000987445,
3.7112e-09,0.45,0.000975754,
3.7122e-09,0.45,0.000965535,
3.7132e-09,0.45,0.000955595,
3.7142e-09,0.45,0.000946008,
3.7152e-09,0.45,0.000935922,
3.7162e-09,0.45,0.000925836,
3.7172e-09,0.45,0.000915823,
3.7182e-09,0.45,0.000905891,
3.7192e-09,0.45,0.000895859,
3.7202e-09,0.45,0.000885814,
3.7212e-09,0.45,0.000876386,
3.7222e-09,0.45,0.000867632,
3.7232e-09,0.45,0.000858157,
3.7242e-09,0.45,0.000849072,
3.7252e-09,0.45,0.000839494,
3.7262e-09,0.45,0.000830405,
3.7272e-09,0.45,0.000821426,
3.7282e-09,0.45,0.000813114,
3.7292e-09,0.45,0.000804724,
3.7302e-09,0.45,0.000796157,
3.7312e-09,0.45,0.000787857,
3.7322e-09,0.45,0.000779506,
3.7332e-09,0.45,0.000771204,
3.7342e-09,0.45,0.000762702,
3.7352e-09,0.45,0.000754383,
3.7362e-09,0.45,0.000746338,
3.7372e-09,0.45,0.000737422,
3.7382e-09,0.45,0.000729563,
3.7392e-09,0.45,0.000721036,
3.7402e-09,0.45,0.000713691,
3.7412e-09,0.45,0.00070507,
3.7422e-09,0.45,0.000697144,
3.7432e-09,0.45,0.000688953,
3.7442e-09,0.45,0.000681998,
3.7452e-09,0.45,0.00067436,
3.7462e-09,0.45,0.000667788,
3.7472e-09,0.45,0.000659852,
3.7482e-09,0.45,0.000652975,
3.7492e-09,0.45,0.00064506,
3.7502e-09,0.45,0.000638114,
3.7512e-09,0.45,0.000630744,
3.7522e-09,0.45,0.00062435,
