22:*******************************************,
Transient Analysis,
Mon Nov 14 20:13:09 2022,
Input file: \\tsclient\C\Users\espen\Repositories\TFE4152\TFE4152-Memory-Array\AIM-Spice\bitcell_nor.cir,
time [sec],v(rw) [V],v(out) [V],
3.6442e-09,0.45,-2.53964e-07,
3.6452e-09,0.45,-3.18676e-07,
3.6462e-09,0.45,-1.99391e-07,
3.6472e-09,0.45,-2.62532e-07,
3.6482e-09,0.45,-1.49698e-07,
3.6492e-09,0.45,-2.26237e-07,
3.6502e-09,0.45,-1.33153e-07,
3.6512e-09,0.45,-2.57092e-07,
3.6522e-09,0.45,-2.10216e-07,
3.6532e-09,0.45,-3.18978e-07,
3.6542e-09,0.45,-2.0226e-07,
3.6552e-09,0.45,-2.54673e-07,
3.6562e-09,0.45,-9.03739e-08,
3.6572e-09,0.45,-1.05672e-07,
3.6582e-09,0.45,-4.1104e-08,
3.6592e-09,0.45,-1.43921e-07,
3.6602e-09,0.45,-5.68243e-08,
3.6612e-09,0.45,-1.55216e-07,
3.6622e-09,0.45,-5.96869e-08,
3.6632e-09,0.45,-1.38403e-07,
3.6642e-09,0.45,-2.73955e-08,
3.6652e-09,0.45,-8.32658e-08,
3.6662e-09,0.45,3.46804e-08,
3.6672e-09,0.45,-2.65881e-08,
3.6682e-09,0.45,9.7053e-08,
3.6692e-09,0.45,4.4412e-08,
3.6702e-09,0.45,1.57845e-07,
3.6712e-09,0.45,1.0522e-07,
3.6722e-09,0.45,1.95531e-07,
3.6732e-09,0.45,1.11667e-07,
3.6742e-09,0.45,1.79473e-07,
3.6752e-09,0.45,5.366e-08,
3.6762e-09,0.45,1.60848e-07,
3.6772e-09,0.45,8.31473e-08,
3.6782e-09,0.45,1.9248e-07,
3.6792e-09,0.45,1.20259e-07,
3.6802e-09,0.45,2.30902e-07,
3.6812e-09,0.45,1.3529e-07,
3.6822e-09,0.45,2.1812e-07,
3.6832e-09,0.45,1.06871e-07,
3.6842e-09,0.45,1.70321e-07,
3.6852e-09,0.45,5.78364e-08,
3.6862e-09,0.45,1.24751e-07,
3.6872e-09,0.45,5.68976e-09,
3.6882e-09,0.45,1.53127e-07,
3.6892e-09,0.45,-4.02691e-08,
3.6902e-09,0.45,-3.97189e-08,
3.6912e-09,0.45,-1.31005e-07,
3.6922e-09,0.45,-1.66076e-08,
3.6932e-09,0.45,-1.35716e-07,
3.6942e-09,0.45,-7.37664e-08,
3.6952e-09,0.45,-1.90222e-07,
3.6962e-09,0.45,-1.39167e-07,
