21:*******************************************,
Transient Analysis,
Mon Nov 14 20:12:08 2022,
Input file: \\tsclient\C\Users\espen\Repositories\TFE4152\TFE4152-Memory-Array\AIM-Spice\bitcell_nor.cir,
time [sec],v(rw) [V],v(out) [V],
3.65419e-09,0.45,-0.000893828,
3.65519e-09,0.45,-0.00089423,
3.65619e-09,0.45,-0.00089361,
3.65719e-09,0.45,-0.000893908,
3.65819e-09,0.45,-0.00089309,
3.65919e-09,0.45,-0.000893474,
3.66019e-09,0.45,-0.000892743,
3.66119e-09,0.45,-0.000892948,
3.66219e-09,0.45,-0.000892406,
3.66319e-09,0.45,-0.000892323,
3.66419e-09,0.45,-0.000891997,
3.66519e-09,0.45,-0.00089192,
3.66619e-09,0.45,-0.000891503,
3.66719e-09,0.45,-0.000891225,
3.66819e-09,0.45,-0.000890722,
3.66919e-09,0.45,-0.0008904,
3.67019e-09,0.45,-0.000890141,
3.67119e-09,0.45,-0.00088996,
3.67219e-09,0.45,-0.00088984,
3.67319e-09,0.45,-0.000889388,
3.67419e-09,0.45,-0.000889489,
3.67519e-09,0.45,-0.000889476,
3.67619e-09,0.45,-0.000889735,
3.67719e-09,0.45,-0.000889445,
3.67819e-09,0.45,-0.000889468,
3.67919e-09,0.45,-0.000889087,
3.68019e-09,0.45,-0.000889092,
3.68119e-09,0.45,-0.000888667,
3.68219e-09,0.45,-0.000888641,
3.68319e-09,0.45,-0.000889483,
3.68419e-09,0.45,-0.000889206,
3.68519e-09,0.45,-0.000889565,
3.68619e-09,0.45,-0.000889097,
3.68719e-09,0.45,-0.000889223,
3.68819e-09,0.45,-0.000888567,
3.68919e-09,0.45,-0.000888768,
3.69019e-09,0.45,-0.000888262,
3.69119e-09,0.45,-0.000888489,
3.69219e-09,0.45,-0.000887832,
3.69319e-09,0.45,-0.000887294,
3.69419e-09,0.45,-0.000886024,
3.69519e-09,0.45,-0.00088541,
3.69619e-09,0.45,-0.000885244,
3.69719e-09,0.45,-0.000884753,
3.69819e-09,0.45,-0.000884264,
3.69919e-09,0.45,-0.000884139,
3.70019e-09,0.45,-0.000883941,
3.70119e-09,0.45,-0.00088349,
3.70219e-09,0.45,-0.000883197,
3.70319e-09,0.45,-0.000882712,
3.70419e-09,0.45,-0.000882275,
3.70519e-09,0.45,-0.000881789,
3.70619e-09,0.45,-0.000881487,
3.70719e-09,0.45,-0.000880828,
3.70819e-09,0.45,-0.000880257,
3.70919e-09,0.45,-0.000879728,
3.71019e-09,0.45,-0.000878992,
3.71119e-09,0.45,-0.000878861,
3.71219e-09,0.45,-0.000878543,
3.71319e-09,0.45,-0.000879171,
3.71419e-09,0.45,-0.000879052,
3.71519e-09,0.45,-0.000879551,
3.71619e-09,0.45,-0.000877944,
3.71719e-09,0.45,-0.00087745,
3.71819e-09,0.45,-0.000876174,
3.71919e-09,0.45,-0.000876303,
3.72019e-09,0.45,-0.000876117,
3.72119e-09,0.45,-0.000876234,
3.72219e-09,0.45,-0.000875289,
3.72319e-09,0.45,-0.000875391,
3.72419e-09,0.45,-0.000874477,
3.72519e-09,0.45,-0.000874371,
3.72619e-09,0.45,-0.000873394,
3.72719e-09,0.45,-0.000873307,
3.72819e-09,0.45,-0.000872879,
3.72919e-09,0.45,-0.000873057,
3.73019e-09,0.45,-0.000872635,
3.73119e-09,0.45,-0.000872808,
3.73219e-09,0.45,-0.000872443,
3.73319e-09,0.45,-0.000872668,
3.73419e-09,0.45,-0.000872211,
3.73519e-09,0.45,-0.000871389,
3.73619e-09,0.45,-0.000870189,
3.73719e-09,0.45,-0.000869395,
3.73819e-09,0.45,-0.000868654,
3.73919e-09,0.45,-0.000868781,
3.74019e-09,0.45,-0.000868506,
3.74119e-09,0.45,-0.00086819,
3.74219e-09,0.45,-0.000867409,
3.74319e-09,0.45,-0.000867153,
3.74419e-09,0.45,-0.00086622,
3.74519e-09,0.45,-0.000865892,
3.74619e-09,0.45,-0.000865508,
3.74719e-09,0.45,-0.000865615,
3.74819e-09,0.45,-0.000864903,
3.74919e-09,0.45,-0.000864973,
3.75019e-09,0.45,-0.000864338,
3.75119e-09,0.45,-0.000864496,
3.75219e-09,0.45,-0.000864054,
3.75319e-09,0.45,-0.000864114,
3.75419e-09,0.45,-0.000862779,
3.75519e-09,0.45,-0.000862452,
3.75619e-09,0.45,-0.000860941,
3.75719e-09,0.45,-0.000860731,
3.75819e-09,0.45,-0.000859714,
3.75919e-09,0.45,-0.000859979,
3.76019e-09,0.45,-0.000858936,
3.76119e-09,0.45,-0.000859693,
3.76219e-09,0.45,-0.000858732,
3.76319e-09,0.45,-0.000859383,
3.76419e-09,0.45,-0.000858443,
3.76519e-09,0.45,-0.00085922,
3.76619e-09,0.45,-0.000857605,
3.76719e-09,0.45,-0.000858055,
3.76819e-09,0.45,-0.000857429,
3.76919e-09,0.45,-0.00085798,
3.77019e-09,0.45,-0.000857176,
3.77119e-09,0.45,-0.000857448,
3.77219e-09,0.45,-0.000856619,
3.77319e-09,0.45,-0.000856619,
3.77419e-09,0.45,-0.000855125,
3.77519e-09,0.45,-0.000854877,
3.77619e-09,0.45,-0.000853603,
3.77719e-09,0.45,-0.000853645,
3.77819e-09,0.45,-0.000852259,
3.77919e-09,0.45,-0.000852636,
3.78019e-09,0.45,-0.000850751,
3.78119e-09,0.45,-0.000851055,
3.78219e-09,0.45,-0.000850528,
3.78319e-09,0.45,-0.00085157,
3.78419e-09,0.45,-0.000850783,
3.78519e-09,0.45,-0.000850156,
3.78619e-09,0.45,-0.000849382,
3.78719e-09,0.45,-0.000849555,
3.78819e-09,0.45,-0.000849793,
3.78919e-09,0.45,-0.000849508,
3.79019e-09,0.45,-0.000848553,
3.79119e-09,0.45,-0.000847795,
3.79219e-09,0.45,-0.000846543,
3.79319e-09,0.45,-0.000846614,
3.79419e-09,0.45,-0.000845806,
3.79519e-09,0.45,-0.000846168,
3.79619e-09,0.45,-0.000845723,
3.79719e-09,0.45,-0.000844846,
3.79819e-09,0.45,-0.000843501,
3.79919e-09,0.45,-0.000843459,
3.80019e-09,0.45,-0.000842946,
3.80119e-09,0.45,-0.000842972,
3.80219e-09,0.45,-0.000842476,
3.80319e-09,0.45,-0.00084218,
3.80419e-09,0.45,-0.000841437,
3.80519e-09,0.45,-0.000840871,
3.80619e-09,0.45,-0.000840226,
3.80719e-09,0.45,-0.000839677,
3.80819e-09,0.45,-0.000839576,
