14:*******************************************,
Transient Analysis,
Mon Nov 14 20:06:34 2022,
Input file: \\tsclient\C\Users\espen\Repositories\TFE4152\TFE4152-Memory-Array\AIM-Spice\bitcell_nor.cir,
time [sec],v(rw) [V],v(out) [V],
3.64519e-09,0.45,-5.2942e-06,
3.64619e-09,0.45,-5.54649e-06,
3.64719e-09,0.45,-5.90162e-06,
3.64819e-09,0.45,-6.15708e-06,
3.64919e-09,0.45,-6.51275e-06,
3.65019e-09,0.45,-6.76633e-06,
3.65119e-09,0.45,-7.12016e-06,
3.65219e-09,0.45,-7.37449e-06,
3.65319e-09,0.45,-7.73182e-06,
3.65419e-09,0.45,-7.9873e-06,
3.65519e-09,0.45,-8.33748e-06,
3.65619e-09,0.45,-8.58593e-06,
3.65719e-09,0.45,-9.15056e-06,
3.65819e-09,0.45,-9.63076e-06,
3.65919e-09,0.45,-9.9428e-06,
3.66019e-09,0.45,-1.01994e-05,
3.66119e-09,0.45,-1.05656e-05,
3.66219e-09,0.45,-1.08728e-05,
3.66319e-09,0.45,-1.12276e-05,
3.66419e-09,0.45,-1.15301e-05,
3.66519e-09,0.45,-1.18915e-05,
3.66619e-09,0.45,-1.21733e-05,
3.66719e-09,0.45,-1.2554e-05,
3.66819e-09,0.45,-1.28681e-05,
3.66919e-09,0.45,-1.32329e-05,
3.67019e-09,0.45,-1.35249e-05,
3.67119e-09,0.45,-1.38778e-05,
3.67219e-09,0.45,-1.41716e-05,
3.67319e-09,0.45,-1.45269e-05,
3.67419e-09,0.45,-1.48198e-05,
3.67519e-09,0.45,-1.51679e-05,
3.67619e-09,0.45,-1.54603e-05,
3.67719e-09,0.45,-1.58131e-05,
3.67819e-09,0.45,-1.6103e-05,
3.67919e-09,0.45,-1.64615e-05,
3.68019e-09,0.45,-1.67527e-05,
3.68119e-09,0.45,-1.71086e-05,
3.68219e-09,0.45,-1.73976e-05,
3.68319e-09,0.45,-1.77557e-05,
3.68419e-09,0.45,-1.80466e-05,
3.68519e-09,0.45,-1.84046e-05,
3.68619e-09,0.45,-1.86955e-05,
3.68719e-09,0.45,-1.90529e-05,
3.68819e-09,0.45,-1.93425e-05,
3.68919e-09,0.45,-1.96971e-05,
3.69019e-09,0.45,-1.99871e-05,
3.69119e-09,0.45,-2.03476e-05,
3.69219e-09,0.45,-2.06381e-05,
3.69319e-09,0.45,-2.09955e-05,
3.69419e-09,0.45,-2.12849e-05,
3.69519e-09,0.45,-2.16433e-05,
3.69619e-09,0.45,-2.19372e-05,
3.69719e-09,0.45,-2.22947e-05,
3.69819e-09,0.45,-2.25928e-05,
3.69919e-09,0.45,-2.29512e-05,
3.70019e-09,0.45,-2.32381e-05,
3.70119e-09,0.45,-2.35876e-05,
3.70219e-09,0.45,-2.38755e-05,
3.70319e-09,0.45,-2.4229e-05,
3.70419e-09,0.45,-2.45174e-05,
3.70519e-09,0.45,-2.48765e-05,
3.70619e-09,0.45,-2.51653e-05,
3.70719e-09,0.45,-2.55234e-05,
3.70819e-09,0.45,-2.58175e-05,
3.70919e-09,0.45,-2.61965e-05,
3.71019e-09,0.45,-2.64445e-05,
3.71119e-09,0.45,-2.67831e-05,
3.71219e-09,0.45,-2.70681e-05,
3.71319e-09,0.45,-2.74607e-05,
3.71419e-09,0.45,-2.77297e-05,
3.71519e-09,0.45,-2.80983e-05,
3.71619e-09,0.45,-2.73756e-05,
3.71719e-09,0.45,-2.71689e-05,
3.71819e-09,0.45,-2.60079e-05,
3.71919e-09,0.45,-2.53222e-05,
3.72019e-09,0.45,-2.45395e-05,
3.72119e-09,0.45,-2.39104e-05,
3.72219e-09,0.45,-2.30378e-05,
3.72319e-09,0.45,-2.23749e-05,
3.72419e-09,0.45,-2.15134e-05,
3.72519e-09,0.45,-2.08454e-05,
3.72619e-09,0.45,-1.99805e-05,
3.72719e-09,0.45,-1.93421e-05,
3.72819e-09,0.45,-1.84959e-05,
3.72919e-09,0.45,-1.78709e-05,
3.73019e-09,0.45,-1.70246e-05,
3.73119e-09,0.45,-1.63908e-05,
3.73219e-09,0.45,-1.55352e-05,
3.73319e-09,0.45,-1.49034e-05,
3.73419e-09,0.45,-1.40477e-05,
3.73519e-09,0.45,-1.34181e-05,
3.73619e-09,0.45,-1.25706e-05,
3.73719e-09,0.45,-1.19408e-05,
3.73819e-09,0.45,-1.10925e-05,
3.73919e-09,0.45,-1.04646e-05,
3.74019e-09,0.45,-9.54689e-06,
3.74119e-09,0.45,-8.90367e-06,
3.74219e-09,0.45,-7.99795e-06,
3.74319e-09,0.45,-7.34532e-06,
3.74419e-09,0.45,-6.50681e-06,
3.74519e-09,0.45,-5.85308e-06,
3.74619e-09,0.45,-5.00651e-06,
3.74719e-09,0.45,-4.35564e-06,
3.74819e-09,0.45,-3.51109e-06,
3.74919e-09,0.45,-2.85827e-06,
3.75019e-09,0.45,-2.01408e-06,
3.75119e-09,0.45,-1.35869e-06,
3.75219e-09,0.45,-5.00718e-07,
3.75319e-09,0.45,1.5419e-07,
